index,cluster,true_label,mapped_label
0,4,1,1
1,0,4,5
2,0,5,5
3,0,6,5
4,2,3,3
5,0,6,5
6,1,2,2
7,2,3,3
8,0,5,5
9,2,3,3
10,4,1,1
11,0,6,5
12,0,4,5
13,4,1,1
14,1,2,2
15,0,5,5
16,2,3,3
17,0,5,5
18,4,1,1
19,1,2,2
20,4,1,1
21,0,5,5
22,0,5,5
23,1,2,2
24,0,4,5
25,0,4,5
26,1,2,2
27,0,6,5
28,0,4,5
29,4,1,1
30,0,4,5
31,4,1,1
32,0,5,5
33,3,1,4
34,3,1,4
35,1,1,2
36,4,1,1
37,1,2,2
38,3,1,4
39,1,2,2
40,3,1,4
41,0,5,5
42,2,3,3
43,1,2,2
44,2,3,3
45,1,2,2
46,0,4,5
47,3,1,4
48,0,5,5
49,0,5,5
50,0,5,5
51,0,6,5
52,4,1,1
53,4,1,1
54,2,3,3
55,3,1,4
56,0,5,5
57,2,3,3
58,0,6,5
59,1,2,2
60,1,2,2
61,0,6,5
62,1,2,2
63,0,4,5
64,2,3,3
65,0,5,5
66,4,1,1
67,0,5,5
68,4,1,1
69,1,2,2
70,0,6,5
71,0,5,5
72,3,1,4
73,0,5,5
74,0,4,5
75,4,1,1
76,2,3,3
77,4,1,1
78,4,1,1
79,0,6,5
80,0,6,5
81,0,5,5
82,0,4,5
83,1,2,2
84,0,6,5
85,1,2,2
86,0,6,5
87,0,5,5
88,0,4,5
89,0,4,5
90,4,1,1
91,0,4,5
92,4,1,1
93,1,2,2
94,0,5,5
95,4,1,1
96,0,6,5
97,0,6,5
98,0,5,5
99,4,1,1
100,0,4,5
101,2,3,3
102,4,1,1
103,0,5,5
104,4,1,1
105,0,6,5
106,1,2,2
107,1,2,2
108,0,5,5
109,0,4,5
110,3,1,4
111,1,2,2
112,3,1,4
113,2,3,3
114,4,1,1
115,0,5,5
116,0,4,5
117,0,6,5
118,0,5,5
119,2,3,3
120,0,5,5
121,2,3,3
122,0,6,5
123,0,6,5
124,0,4,5
125,2,3,3
126,2,3,3
127,2,3,3
128,0,4,5
129,0,6,5
130,3,1,4
131,1,2,2
132,0,6,5
133,1,2,2
134,0,4,5
135,0,4,5
136,0,4,5
137,4,1,1
138,0,5,5
139,4,1,1
140,1,2,2
141,4,1,1
142,4,1,1
143,3,1,4
144,0,5,5
145,0,4,5
146,1,2,2
147,3,1,4
148,1,2,2
149,1,2,2
150,4,1,1
151,4,1,1
152,2,3,3
153,0,4,5
154,2,3,3
155,2,3,3
156,0,6,5
157,0,6,5
158,4,1,1
159,4,1,1
160,1,2,2
161,1,2,2
162,0,5,5
163,0,5,5
164,0,5,5
165,2,3,3
166,2,3,3
167,2,3,3
168,0,4,5
169,1,2,2
170,2,3,3
171,0,6,5
172,0,5,5
173,0,6,5
174,4,1,1
175,0,4,5
176,4,1,1
177,0,5,5
178,3,1,4
179,1,2,2
180,0,6,5
181,1,2,2
182,0,6,5
183,1,2,2
184,4,1,1
185,1,2,2
186,0,5,5
187,4,1,1
188,0,5,5
189,1,2,2
190,0,6,5
191,0,6,5
192,3,1,4
193,4,1,1
194,0,6,5
195,0,4,5
196,3,1,4
197,0,5,5
198,0,6,5
199,0,6,5
200,2,3,3
201,2,3,3
202,0,4,5
203,4,1,1
204,0,4,5
205,0,6,5
206,0,6,5
207,0,6,5
208,0,6,5
209,4,1,1
210,1,2,2
211,1,2,2
212,0,5,5
213,1,2,2
214,0,5,5
215,2,3,3
216,2,3,3
217,4,1,1
218,4,1,1
219,4,1,1
220,0,4,5
221,3,1,4
222,4,1,1
223,2,3,3
224,4,1,1
225,4,1,1
226,2,3,3
227,2,3,3
228,3,1,4
229,0,6,5
230,3,1,4
231,0,4,5
232,0,5,5
233,3,1,4
234,0,4,5
235,4,1,1
236,2,3,3
237,0,6,5
238,1,2,2
239,4,1,1
240,0,5,5
241,2,3,3
242,0,5,5
243,2,3,3
244,2,3,3
245,0,4,5
246,2,3,3
247,1,2,2
248,0,4,5
249,4,1,1
250,1,2,2
251,0,4,5
252,4,1,1
253,0,5,5
254,3,1,4
255,2,3,3
256,0,6,5
257,0,4,5
258,0,6,5
259,0,4,5
260,1,2,2
261,0,4,5
262,0,6,5
263,1,2,2
264,0,4,5
265,3,1,4
266,0,5,5
267,1,2,2
268,3,1,4
269,4,1,1
