index,cluster,true_label,mapped_label
0,0,1,1
1,2,4,5
2,2,5,5
3,2,6,5
4,0,3,1
5,2,6,5
6,1,2,2
7,0,3,1
8,2,5,5
9,0,3,1
10,0,1,1
11,2,6,5
12,2,4,5
13,0,1,1
14,1,2,2
15,2,5,5
16,0,3,1
17,2,5,5
18,0,1,1
19,1,2,2
20,0,1,1
21,2,5,5
22,2,5,5
23,1,2,2
24,2,4,5
25,2,4,5
26,1,2,2
27,2,6,5
28,2,4,5
29,0,1,1
30,2,4,5
31,0,1,1
32,2,5,5
33,0,1,1
34,0,1,1
35,1,1,2
36,0,1,1
37,1,2,2
38,0,1,1
39,1,2,2
40,0,1,1
41,2,5,5
42,0,3,1
43,1,2,2
44,0,3,1
45,1,2,2
46,2,4,5
47,0,1,1
48,2,5,5
49,2,5,5
50,2,5,5
51,2,6,5
52,0,1,1
53,0,1,1
54,0,3,1
55,0,1,1
56,2,5,5
57,0,3,1
58,2,6,5
59,1,2,2
60,1,2,2
61,2,6,5
62,1,2,2
63,2,4,5
64,0,3,1
65,2,5,5
66,0,1,1
67,2,5,5
68,0,1,1
69,1,2,2
70,2,6,5
71,2,5,5
72,0,1,1
73,2,5,5
74,2,4,5
75,0,1,1
76,0,3,1
77,0,1,1
78,0,1,1
79,2,6,5
80,2,6,5
81,2,5,5
82,2,4,5
83,1,2,2
84,2,6,5
85,1,2,2
86,2,6,5
87,2,5,5
88,2,4,5
89,2,4,5
90,0,1,1
91,2,4,5
92,0,1,1
93,0,1,1
94,1,2,2
95,2,5,5
96,0,1,1
97,2,6,5
98,2,6,5
99,2,5,5
100,0,1,1
101,2,4,5
102,0,3,1
103,0,1,1
104,2,5,5
105,0,1,1
106,2,6,5
107,1,2,2
108,1,2,2
109,2,5,5
110,2,4,5
111,0,1,1
112,1,2,2
113,0,1,1
114,0,3,1
115,0,1,1
116,2,5,5
117,2,4,5
118,2,6,5
119,2,5,5
120,0,3,1
121,2,5,5
122,0,3,1
123,2,6,5
124,2,6,5
125,2,4,5
126,0,3,1
127,0,3,1
128,0,3,1
129,0,1,1
130,2,4,5
131,2,6,5
132,0,1,1
133,1,2,2
134,2,6,5
135,1,2,2
136,2,4,5
137,2,4,5
138,2,4,5
139,0,1,1
140,2,5,5
141,0,1,1
142,1,2,2
143,0,1,1
144,0,1,1
145,0,1,1
146,2,5,5
147,2,4,5
148,1,2,2
149,0,1,1
150,1,2,2
151,0,3,1
152,1,2,2
153,0,1,1
154,0,1,1
155,0,3,1
156,2,4,5
157,0,3,1
158,0,3,1
159,2,6,5
160,2,6,5
161,0,1,1
162,0,1,1
163,1,2,2
164,1,2,2
165,2,5,5
166,2,5,5
167,0,1,1
168,2,5,5
169,0,3,1
170,0,3,1
171,0,3,1
172,2,4,5
173,1,2,2
174,0,3,1
175,2,6,5
176,2,5,5
177,2,6,5
178,0,1,1
179,2,4,5
180,0,1,1
181,2,5,5
182,0,1,1
183,1,2,2
184,2,6,5
185,1,2,2
186,2,6,5
187,1,2,2
188,0,1,1
189,1,2,2
190,2,5,5
191,0,1,1
192,2,5,5
193,1,2,2
194,2,6,5
195,2,6,5
196,0,1,1
197,0,1,1
198,2,6,5
199,2,4,5
200,0,1,1
201,2,5,5
202,2,6,5
203,2,6,5
204,0,3,1
205,0,3,1
206,2,4,5
207,0,1,1
208,2,4,5
209,2,6,5
210,0,1,1
211,2,6,5
212,2,6,5
213,2,6,5
214,0,1,1
215,1,2,2
216,1,2,2
217,0,3,1
218,2,5,5
219,1,2,2
220,2,5,5
221,0,3,1
222,0,3,1
223,0,1,1
224,0,1,1
225,0,1,1
226,2,4,5
227,0,1,1
228,0,1,1
229,0,3,1
230,0,1,1
231,0,1,1
232,0,3,1
233,0,3,1
234,0,1,1
235,2,6,5
236,0,1,1
237,2,4,5
238,2,5,5
239,0,1,1
240,2,4,5
241,0,1,1
242,0,3,1
243,2,6,5
244,1,2,2
245,0,1,1
246,2,5,5
247,0,3,1
248,2,5,5
249,0,3,1
250,0,3,1
251,2,4,5
252,0,3,1
253,1,2,2
254,2,4,5
255,0,1,1
256,1,2,2
257,2,4,5
258,0,1,1
259,0,1,1
260,2,5,5
261,0,1,1
262,0,3,1
263,2,6,5
264,2,4,5
265,2,6,5
266,2,4,5
267,1,2,2
268,2,4,5
269,2,6,5
270,1,2,2
271,2,4,5
272,0,1,1
273,2,5,5
274,1,2,2
275,0,1,1
276,0,1,1
