index,cluster,true_label,mapped_label
0,1,1,1
1,2,4,5
2,2,5,5
3,2,6,5
4,0,3,3
5,2,6,5
6,3,2,2
7,0,3,3
8,2,5,5
9,0,3,3
10,1,1,1
11,2,6,5
12,2,4,5
13,1,1,1
14,3,2,2
15,2,5,5
16,0,3,3
17,2,5,5
18,1,1,1
19,3,2,2
20,1,1,1
21,2,5,5
22,2,5,5
23,3,2,2
24,2,4,5
25,2,4,5
26,3,2,2
27,2,6,5
28,2,4,5
29,1,1,1
30,2,4,5
31,1,1,1
32,2,5,5
33,1,1,1
34,1,1,1
35,3,1,2
36,1,1,1
37,3,2,2
38,1,1,1
39,3,2,2
40,1,1,1
41,2,5,5
42,0,3,3
43,3,2,2
44,0,3,3
45,3,2,2
46,2,4,5
47,1,1,1
48,2,5,5
49,2,5,5
50,2,5,5
51,2,6,5
52,1,1,1
53,1,1,1
54,0,3,3
55,1,1,1
56,2,5,5
57,0,3,3
58,2,6,5
59,3,2,2
60,3,2,2
61,2,6,5
62,3,2,2
63,2,4,5
64,0,3,3
65,2,5,5
66,1,1,1
67,2,5,5
68,1,1,1
69,3,2,2
70,2,6,5
71,2,5,5
72,1,1,1
73,2,5,5
74,2,4,5
75,1,1,1
76,0,3,3
77,1,1,1
78,1,1,1
79,2,6,5
80,2,6,5
81,2,5,5
82,2,4,5
83,3,2,2
84,2,6,5
85,3,2,2
86,2,6,5
87,2,5,5
88,2,4,5
89,2,4,5
90,1,1,1
91,2,4,5
92,1,1,1
93,1,1,1
94,3,2,2
95,2,5,5
96,1,1,1
97,2,6,5
98,2,6,5
99,2,5,5
100,1,1,1
101,2,4,5
102,0,3,3
103,1,1,1
104,2,5,5
105,1,1,1
106,2,6,5
107,3,2,2
108,3,2,2
109,2,5,5
110,2,4,5
111,1,1,1
112,3,2,2
113,1,1,1
114,0,3,3
115,1,1,1
116,2,5,5
117,2,4,5
118,2,6,5
119,2,5,5
120,0,3,3
121,2,5,5
122,0,3,3
123,2,6,5
124,2,6,5
125,2,4,5
126,0,3,3
127,0,3,3
128,0,3,3
129,1,1,1
130,2,4,5
131,2,6,5
132,1,1,1
133,3,2,2
134,2,6,5
135,3,2,2
136,2,4,5
137,2,4,5
138,2,4,5
139,1,1,1
140,2,5,5
141,1,1,1
142,3,2,2
143,1,1,1
144,1,1,1
145,1,1,1
146,2,5,5
147,2,4,5
148,3,2,2
149,1,1,1
150,3,2,2
151,0,3,3
152,3,2,2
153,1,1,1
154,1,1,1
155,0,3,3
156,2,4,5
157,0,3,3
158,0,3,3
159,2,6,5
160,2,6,5
161,1,1,1
162,1,1,1
163,3,2,2
164,3,2,2
165,2,5,5
166,2,5,5
167,1,1,1
168,2,5,5
169,0,3,3
170,0,3,3
171,0,3,3
172,2,4,5
173,3,2,2
174,0,3,3
175,2,6,5
176,2,5,5
177,2,6,5
178,1,1,1
179,2,4,5
180,1,1,1
181,2,5,5
182,1,1,1
183,3,2,2
184,2,6,5
185,3,2,2
186,2,6,5
187,3,2,2
188,1,1,1
189,3,2,2
190,2,5,5
191,1,1,1
192,2,5,5
193,3,2,2
194,2,6,5
195,2,6,5
196,1,1,1
197,1,1,1
198,2,6,5
199,2,4,5
200,1,1,1
201,2,5,5
202,2,6,5
203,2,6,5
204,0,3,3
205,0,3,3
206,2,4,5
207,1,1,1
208,2,4,5
209,2,6,5
210,1,1,1
211,2,6,5
212,2,6,5
213,2,6,5
214,1,1,1
215,3,2,2
216,3,2,2
217,0,3,3
218,2,5,5
219,3,2,2
220,2,5,5
221,0,3,3
222,0,3,3
223,1,1,1
224,1,1,1
225,1,1,1
226,2,4,5
227,1,1,1
228,1,1,1
229,0,3,3
230,1,1,1
231,1,1,1
232,0,3,3
233,0,3,3
234,1,1,1
235,2,6,5
236,1,1,1
237,2,4,5
238,2,5,5
239,1,1,1
240,2,4,5
241,1,1,1
242,0,3,3
243,2,6,5
244,3,2,2
245,1,1,1
246,2,5,5
247,0,3,3
248,2,5,5
249,0,3,3
250,0,3,3
251,2,4,5
252,0,3,3
253,3,2,2
254,2,4,5
255,1,1,1
256,3,2,2
257,2,4,5
258,1,1,1
259,1,1,1
260,2,5,5
261,1,1,1
262,0,3,3
263,2,6,5
264,2,4,5
265,2,6,5
266,2,4,5
267,3,2,2
268,2,4,5
269,2,6,5
270,3,2,2
271,2,4,5
272,1,1,1
273,2,5,5
274,3,2,2
275,1,1,1
276,1,1,1
