index,cluster,true_label,mapped_label
0,1,1,2
1,0,4,1
2,0,5,1
3,0,6,1
4,3,3,4
5,4,6,5
6,2,2,3
7,2,3,3
8,0,5,1
9,3,3,4
10,1,1,2
11,4,6,5
12,0,4,1
13,1,1,2
14,2,2,3
15,0,5,1
16,3,3,4
17,0,5,1
18,1,1,2
19,2,2,3
20,1,1,2
21,0,5,1
22,4,5,5
23,2,2,3
24,4,4,5
25,0,4,1
26,2,2,3
27,4,6,5
28,0,4,1
29,1,1,2
30,0,4,1
31,1,1,2
32,0,5,1
33,5,1,6
34,5,1,6
35,2,1,3
36,1,1,2
37,2,2,3
38,5,1,6
39,2,2,3
40,5,1,6
41,0,5,1
42,3,3,4
43,2,2,3
44,3,3,4
45,2,2,3
46,0,4,1
47,5,1,6
48,0,5,1
49,4,5,5
50,0,5,1
51,0,6,1
52,1,1,2
53,1,1,2
54,3,3,4
55,5,1,6
56,0,5,1
57,3,3,4
58,0,6,1
59,2,2,3
60,2,2,3
61,4,6,5
62,2,2,3
63,4,4,5
64,3,3,4
65,0,5,1
66,1,1,2
67,0,5,1
68,1,1,2
69,2,2,3
70,0,6,1
71,0,5,1
72,5,1,6
73,0,5,1
74,0,4,1
75,1,1,2
76,3,3,4
77,1,1,2
78,1,1,2
79,0,6,1
80,0,6,1
81,0,5,1
82,0,4,1
83,2,2,3
84,0,6,1
85,2,2,3
86,0,6,1
87,4,5,5
88,4,4,5
89,0,4,1
90,1,1,2
91,4,4,5
92,1,1,2
93,5,1,6
94,2,2,3
95,0,5,1
96,1,1,2
97,0,6,1
98,0,6,1
99,0,5,1
100,1,1,2
101,4,4,5
102,3,3,4
103,1,1,2
104,0,5,1
105,1,1,2
106,0,6,1
107,2,2,3
108,2,2,3
109,0,5,1
110,4,4,5
111,5,1,6
112,2,2,3
113,5,1,6
114,3,3,4
115,1,1,2
116,4,5,5
117,0,4,1
118,0,6,1
119,0,5,1
120,3,3,4
121,0,5,1
122,3,3,4
123,4,6,5
124,4,6,5
125,0,4,1
126,3,3,4
127,3,3,4
128,3,3,4
129,5,1,6
130,4,4,5
131,4,6,5
132,5,1,6
133,2,2,3
134,0,6,1
135,2,2,3
136,4,4,5
137,4,4,5
138,4,4,5
139,1,1,2
140,4,5,5
141,1,1,2
142,2,2,3
143,1,1,2
144,1,1,2
145,5,1,6
146,0,5,1
147,0,4,1
148,2,2,3
149,5,1,6
150,2,2,3
151,3,3,4
152,2,2,3
153,1,1,2
154,1,1,2
155,3,3,4
156,4,4,5
157,3,3,4
158,3,3,4
159,0,6,1
160,4,6,5
161,1,1,2
162,1,1,2
163,2,2,3
164,2,2,3
165,4,5,5
166,4,5,5
167,5,1,6
168,0,5,1
169,3,3,4
170,3,3,4
171,3,3,4
172,4,4,5
173,2,2,3
174,3,3,4
175,4,6,5
176,0,5,1
177,4,6,5
178,1,1,2
179,4,4,5
180,1,1,2
181,4,5,5
182,5,1,6
183,2,2,3
184,0,6,1
185,2,2,3
186,0,6,1
187,2,2,3
188,3,1,4
189,2,2,3
190,0,5,1
191,1,1,2
192,0,5,1
193,2,2,3
194,0,6,1
195,4,6,5
196,5,1,6
197,1,1,2
198,4,6,5
199,0,4,1
200,5,1,6
201,0,5,1
202,0,6,1
203,4,6,5
204,3,3,4
205,3,3,4
206,0,4,1
207,1,1,2
208,0,4,1
209,4,6,5
210,5,1,6
211,4,6,5
212,4,6,5
213,0,6,1
214,1,1,2
215,2,2,3
216,2,2,3
217,2,3,3
218,0,5,1
219,2,2,3
220,4,5,5
221,3,3,4
222,3,3,4
223,1,1,2
224,1,1,2
225,1,1,2
226,0,4,1
227,5,1,6
228,1,1,2
229,3,3,4
230,1,1,2
231,1,1,2
232,3,3,4
233,3,3,4
234,5,1,6
235,0,6,1
236,5,1,6
237,0,4,1
238,4,5,5
239,5,1,6
240,0,4,1
241,1,1,2
242,2,3,3
243,4,6,5
244,2,2,3
245,1,1,2
246,0,5,1
247,3,3,4
248,0,5,1
249,2,3,3
250,3,3,4
251,4,4,5
252,3,3,4
253,2,2,3
254,4,4,5
255,1,1,2
256,2,2,3
257,4,4,5
258,1,1,2
259,5,1,6
260,4,5,5
261,5,1,6
262,3,3,4
263,0,6,1
264,0,4,1
265,0,6,1
266,4,4,5
267,2,2,3
268,0,4,1
269,0,6,1
270,2,2,3
271,0,4,1
272,5,1,6
273,0,5,1
274,2,2,3
275,5,1,6
276,1,1,2
