index,cluster,true_label,mapped_label
0,4,5,1
1,1,1,4
2,0,6,3
3,5,1,6
4,4,6,1
5,1,3,4
6,4,4,1
7,1,1,4
8,1,3,4
9,4,5,1
10,2,4,2
11,4,6,1
12,3,2,5
13,2,5,2
14,4,5,1
15,4,6,1
16,3,2,5
17,2,6,2
18,0,6,3
19,1,1,4
20,4,4,1
21,4,5,1
22,4,6,1
23,0,6,3
24,2,5,2
25,1,1,4
26,0,6,3
27,2,6,2
28,5,1,6
29,0,6,3
30,4,6,1
31,5,1,6
32,1,1,4
33,1,1,4
34,4,5,1
35,5,1,6
36,2,4,2
37,5,1,6
38,4,5,1
39,3,2,5
40,3,3,5
41,4,4,1
42,2,5,2
43,5,1,6
44,5,1,6
45,2,4,2
46,1,1,4
47,1,3,4
48,4,5,1
49,1,1,4
50,3,2,5
51,4,5,1
52,0,6,3
53,4,5,1
54,2,4,2
55,5,1,6
56,1,1,4
57,3,2,5
58,1,1,4
59,5,1,6
60,5,1,6
61,3,2,5
62,4,5,1
63,5,1,6
64,5,1,6
65,5,3,6
66,5,1,6
67,1,3,4
68,5,1,6
69,2,5,2
70,5,1,6
71,5,1,6
72,4,6,1
73,5,3,6
74,3,2,5
75,3,2,5
76,4,6,1
77,4,5,1
78,0,6,3
79,3,2,5
80,1,1,4
81,1,1,4
82,3,2,5
83,5,1,6
84,3,3,5
85,4,5,1
86,5,3,6
87,2,5,2
88,1,1,4
89,4,6,1
90,4,4,1
91,3,2,5
92,5,3,6
93,3,2,5
94,3,2,5
95,5,1,6
96,2,6,2
97,1,3,4
98,2,4,2
99,0,4,3
100,3,2,5
101,1,1,4
102,5,1,6
103,3,2,5
104,4,6,1
105,2,6,2
106,2,4,2
107,2,4,2
108,3,2,5
109,5,1,6
110,5,1,6
111,4,6,1
112,2,4,2
113,3,2,5
114,2,4,2
115,2,6,2
116,4,6,1
117,2,4,2
118,3,2,5
119,0,6,3
120,1,1,4
121,2,5,2
122,3,2,5
123,3,2,5
124,4,5,1
125,5,1,6
126,1,1,4
127,5,1,6
128,3,3,5
129,2,4,2
130,3,2,5
131,2,4,2
132,5,3,6
133,5,1,6
134,5,1,6
135,2,5,2
136,1,1,4
137,2,4,2
