index,cluster,true_label,mapped_label
0,0,1,5
1,1,4,2
2,1,5,2
3,1,6,2
4,4,3,6
5,5,6,4
6,2,2,1
7,4,3,6
8,1,5,2
9,4,3,6
10,0,1,5
11,5,6,4
12,1,4,2
13,0,1,5
14,2,2,1
15,1,5,2
16,4,3,6
17,1,5,2
18,0,1,5
19,2,2,1
20,0,1,5
21,1,5,2
22,5,5,4
23,2,2,1
24,5,4,4
25,1,4,2
26,2,2,1
27,5,6,4
28,1,4,2
29,0,1,5
30,1,4,2
31,0,1,5
32,1,5,2
33,3,1,3
34,3,1,3
35,2,1,1
36,0,1,5
37,2,2,1
38,3,1,3
39,2,2,1
40,3,1,3
41,1,5,2
42,4,3,6
43,2,2,1
44,4,3,6
45,2,2,1
46,1,4,2
47,3,1,3
48,1,5,2
49,1,5,2
50,1,5,2
51,1,6,2
52,0,1,5
53,0,1,5
54,4,3,6
55,3,1,3
56,1,5,2
57,4,3,6
58,5,6,4
59,2,2,1
60,2,2,1
61,5,6,4
62,2,2,1
63,5,4,4
64,4,3,6
65,1,5,2
66,0,1,5
67,1,5,2
68,0,1,5
69,2,2,1
70,1,6,2
71,1,5,2
72,3,1,3
73,1,5,2
74,1,4,2
75,0,1,5
76,4,3,6
77,0,1,5
78,0,1,5
79,1,6,2
80,1,6,2
81,1,5,2
82,1,4,2
83,2,2,1
84,1,6,2
85,2,2,1
86,1,6,2
87,1,5,2
88,5,4,4
89,1,4,2
90,0,1,5
91,5,4,4
92,0,1,5
93,3,1,3
94,2,2,1
95,1,5,2
96,0,1,5
97,1,6,2
98,1,6,2
99,1,5,2
100,0,1,5
101,1,4,2
102,4,3,6
103,0,1,5
104,1,5,2
105,0,1,5
106,1,6,2
107,2,2,1
108,2,2,1
109,1,5,2
110,1,4,2
111,3,1,3
112,2,2,1
113,3,1,3
114,4,3,6
115,0,1,5
116,1,5,2
117,1,4,2
118,1,6,2
119,1,5,2
120,4,3,6
121,1,5,2
122,4,3,6
123,5,6,4
124,5,6,4
125,1,4,2
126,4,3,6
127,4,3,6
128,4,3,6
129,3,1,3
130,5,4,4
131,1,6,2
132,3,1,3
133,2,2,1
134,1,6,2
135,2,2,1
136,5,4,4
137,5,4,4
138,1,4,2
139,0,1,5
140,5,5,4
141,0,1,5
142,2,2,1
143,0,1,5
144,0,1,5
145,3,1,3
146,1,5,2
147,1,4,2
148,2,2,1
149,3,1,3
150,2,2,1
151,4,3,6
152,2,2,1
153,0,1,5
154,0,1,5
155,4,3,6
156,5,4,4
157,4,3,6
158,4,3,6
159,1,6,2
160,5,6,4
161,0,1,5
162,0,1,5
163,2,2,1
164,2,2,1
165,5,5,4
166,1,5,2
167,3,1,3
168,1,5,2
169,4,3,6
170,4,3,6
171,4,3,6
172,5,4,4
173,2,2,1
174,4,3,6
175,5,6,4
176,1,5,2
177,5,6,4
178,0,1,5
179,1,4,2
180,0,1,5
181,5,5,4
182,3,1,3
183,2,2,1
184,1,6,2
185,2,2,1
186,1,6,2
187,2,2,1
188,3,1,3
189,2,2,1
190,1,5,2
191,0,1,5
192,1,5,2
193,2,2,1
194,1,6,2
195,5,6,4
196,3,1,3
197,0,1,5
198,5,6,4
199,1,4,2
200,3,1,3
201,1,5,2
202,1,6,2
203,5,6,4
204,4,3,6
205,4,3,6
206,1,4,2
207,0,1,5
208,5,4,4
209,5,6,4
210,3,1,3
211,5,6,4
212,5,6,4
213,1,6,2
214,0,1,5
215,2,2,1
216,2,2,1
217,4,3,6
218,1,5,2
219,2,2,1
220,5,5,4
221,4,3,6
222,4,3,6
223,0,1,5
224,0,1,5
225,0,1,5
226,1,4,2
227,3,1,3
228,0,1,5
229,4,3,6
230,0,1,5
231,0,1,5
232,4,3,6
233,4,3,6
234,3,1,3
235,1,6,2
236,3,1,3
237,1,4,2
238,5,5,4
239,3,1,3
240,1,4,2
241,0,1,5
242,4,3,6
243,5,6,4
244,2,2,1
245,0,1,5
246,1,5,2
247,4,3,6
248,1,5,2
249,4,3,6
250,4,3,6
251,1,4,2
252,4,3,6
253,2,2,1
254,5,4,4
255,0,1,5
256,2,2,1
257,1,4,2
258,0,1,5
259,3,1,3
260,5,5,4
261,3,1,3
262,4,3,6
263,1,6,2
264,1,4,2
265,1,6,2
266,5,4,4
267,2,2,1
268,1,4,2
269,1,6,2
270,2,2,1
271,1,4,2
272,3,1,3
273,1,5,2
274,2,2,1
275,3,1,3
276,0,1,5
