index,cluster,true_label,mapped_label
0,4,1,5
1,0,4,2
2,0,5,2
3,0,6,2
4,2,3,6
5,3,6,1
6,1,2,3
7,2,3,6
8,0,5,2
9,5,3,4
10,4,1,5
11,3,6,1
12,0,4,2
13,4,1,5
14,1,2,3
15,0,5,2
16,2,3,6
17,0,5,2
18,4,1,5
19,1,2,3
20,4,1,5
21,0,5,2
22,3,5,1
23,1,2,3
24,3,4,1
25,0,4,2
26,1,2,3
27,3,6,1
28,0,4,2
29,4,1,5
30,0,4,2
31,4,1,5
32,0,5,2
33,5,1,4
34,5,1,4
35,4,1,5
36,4,1,5
37,1,2,3
38,5,1,4
39,1,2,3
40,5,1,4
41,0,5,2
42,2,3,6
43,1,2,3
44,2,3,6
45,1,2,3
46,0,4,2
47,5,1,4
48,0,5,2
49,0,5,2
50,0,5,2
51,0,6,2
52,4,1,5
53,4,1,5
54,2,3,6
55,5,1,4
56,0,5,2
57,2,3,6
58,3,6,1
59,1,2,3
60,1,2,3
61,3,6,1
62,1,2,3
63,3,4,1
64,2,3,6
65,0,5,2
66,4,1,5
67,0,5,2
68,4,1,5
69,1,2,3
70,0,6,2
71,0,5,2
72,5,1,4
73,0,5,2
74,3,4,1
75,4,1,5
76,2,3,6
77,4,1,5
78,5,1,4
79,0,6,2
80,0,6,2
81,0,5,2
82,0,4,2
83,1,2,3
84,0,6,2
85,1,2,3
86,0,6,2
87,0,5,2
88,3,4,1
89,0,4,2
90,4,1,5
91,3,4,1
92,5,1,4
93,5,1,4
94,1,2,3
95,0,5,2
96,4,1,5
97,0,6,2
98,0,6,2
99,0,5,2
100,4,1,5
101,0,4,2
102,5,3,4
103,4,1,5
104,0,5,2
105,4,1,5
106,0,6,2
107,1,2,3
108,1,2,3
109,0,5,2
110,0,4,2
111,5,1,4
112,3,2,1
113,5,1,4
114,2,3,6
115,4,1,5
116,0,5,2
117,0,4,2
118,0,6,2
119,0,5,2
120,2,3,6
121,0,5,2
122,2,3,6
123,3,6,1
124,3,6,1
125,0,4,2
126,2,3,6
127,5,3,4
128,2,3,6
129,5,1,4
130,3,4,1
131,0,6,2
132,5,1,4
133,1,2,3
134,0,6,2
135,1,2,3
136,3,4,1
137,3,4,1
138,0,4,2
139,5,1,4
140,3,5,1
141,4,1,5
142,1,2,3
143,4,1,5
144,4,1,5
145,5,1,4
146,0,5,2
147,0,4,2
148,1,2,3
149,5,1,4
150,1,2,3
151,5,3,4
152,1,2,3
153,4,1,5
154,4,1,5
155,2,3,6
156,3,4,1
157,2,3,6
158,2,3,6
159,0,6,2
160,0,6,2
161,4,1,5
162,4,1,5
163,1,2,3
164,1,2,3
165,3,5,1
166,0,5,2
167,5,1,4
168,0,5,2
169,2,3,6
170,2,3,6
171,2,3,6
172,3,4,1
173,1,2,3
174,5,3,4
175,3,6,1
176,0,5,2
177,3,6,1
178,4,1,5
179,0,4,2
180,4,1,5
181,3,5,1
182,5,1,4
183,1,2,3
184,0,6,2
185,1,2,3
186,0,6,2
187,1,2,3
188,4,1,5
189,1,2,3
190,0,5,2
191,4,1,5
192,0,5,2
193,1,2,3
194,0,6,2
195,3,6,1
196,5,1,4
197,4,1,5
198,3,6,1
199,0,4,2
200,5,1,4
201,0,5,2
202,0,6,2
203,3,6,1
204,2,3,6
205,5,3,4
206,0,4,2
207,4,1,5
208,3,4,1
209,3,6,1
210,5,1,4
211,3,6,1
212,3,6,1
213,0,6,2
214,4,1,5
215,1,2,3
216,1,2,3
217,2,3,6
218,0,5,2
219,1,2,3
220,3,5,1
221,2,3,6
222,5,3,4
223,4,1,5
224,4,1,5
225,4,1,5
226,0,4,2
227,5,1,4
228,4,1,5
229,2,3,6
230,4,1,5
231,4,1,5
232,2,3,6
233,2,3,6
234,5,1,4
235,0,6,2
236,5,1,4
237,0,4,2
238,3,5,1
239,5,1,4
240,0,4,2
241,4,1,5
242,2,3,6
243,3,6,1
244,1,2,3
245,4,1,5
246,0,5,2
247,2,3,6
248,0,5,2
249,2,3,6
250,5,3,4
251,0,4,2
252,2,3,6
253,1,2,3
254,3,4,1
255,4,1,5
256,1,2,3
257,0,4,2
258,4,1,5
259,5,1,4
260,3,5,1
261,5,1,4
262,2,3,6
263,0,6,2
264,0,4,2
265,0,6,2
266,3,4,1
267,1,2,3
268,0,4,2
269,0,6,2
270,1,2,3
271,0,4,2
272,5,1,4
273,0,5,2
274,1,2,3
275,5,1,4
276,4,1,5
