index,cluster,true_label,mapped_label
0,3,1,5
1,0,4,2
2,0,5,2
3,0,6,2
4,2,3,1
5,5,6,6
6,1,2,3
7,1,3,3
8,0,5,2
9,2,3,1
10,3,1,5
11,5,6,6
12,0,4,2
13,3,1,5
14,1,2,3
15,0,5,2
16,2,3,1
17,0,5,2
18,3,1,5
19,1,2,3
20,3,1,5
21,0,5,2
22,0,5,2
23,1,2,3
24,5,4,6
25,0,4,2
26,1,2,3
27,5,6,6
28,0,4,2
29,3,1,5
30,0,4,2
31,3,1,5
32,0,5,2
33,4,1,4
34,4,1,4
35,3,1,5
36,3,1,5
37,1,2,3
38,4,1,4
39,1,2,3
40,4,1,4
41,0,5,2
42,2,3,1
43,1,2,3
44,2,3,1
45,1,2,3
46,0,4,2
47,4,1,4
48,0,5,2
49,5,5,6
50,0,5,2
51,0,6,2
52,3,1,5
53,3,1,5
54,2,3,1
55,4,1,4
56,0,5,2
57,2,3,1
58,0,6,2
59,1,2,3
60,1,2,3
61,5,6,6
62,1,2,3
63,5,4,6
64,1,3,3
65,0,5,2
66,3,1,5
67,0,5,2
68,3,1,5
69,1,2,3
70,0,6,2
71,0,5,2
72,4,1,4
73,0,5,2
74,0,4,2
75,3,1,5
76,2,3,1
77,3,1,5
78,4,1,4
79,0,6,2
80,0,6,2
81,0,5,2
82,0,4,2
83,1,2,3
84,0,6,2
85,1,2,3
86,0,6,2
87,5,5,6
88,5,4,6
89,0,4,2
90,3,1,5
91,5,4,6
92,3,1,5
93,4,1,4
94,1,2,3
95,0,5,2
96,3,1,5
97,0,6,2
98,0,6,2
99,0,5,2
100,3,1,5
101,5,4,6
102,2,3,1
103,3,1,5
104,0,5,2
105,3,1,5
106,0,6,2
107,1,2,3
108,1,2,3
109,5,5,6
110,5,4,6
111,4,1,4
112,2,2,1
113,4,1,4
114,2,3,1
115,3,1,5
116,5,5,6
117,0,4,2
118,0,6,2
119,0,5,2
120,2,3,1
121,0,5,2
122,2,3,1
123,5,6,6
124,5,6,6
125,0,4,2
126,1,3,3
127,2,3,1
128,2,3,1
129,4,1,4
130,5,4,6
131,5,6,6
132,4,1,4
133,1,2,3
134,0,6,2
135,1,2,3
136,5,4,6
137,5,4,6
138,5,4,6
139,4,1,4
140,5,5,6
141,3,1,5
142,1,2,3
143,3,1,5
144,3,1,5
145,4,1,4
146,0,5,2
147,0,4,2
148,1,2,3
149,4,1,4
150,1,2,3
151,2,3,1
152,1,2,3
153,3,1,5
154,3,1,5
155,1,3,3
156,5,4,6
157,2,3,1
158,2,3,1
159,0,6,2
160,5,6,6
161,3,1,5
162,3,1,5
163,1,2,3
164,1,2,3
165,5,5,6
166,5,5,6
167,4,1,4
168,0,5,2
169,2,3,1
170,2,3,1
171,2,3,1
172,5,4,6
173,1,2,3
174,2,3,1
175,5,6,6
176,0,5,2
177,5,6,6
178,3,1,5
179,5,4,6
180,3,1,5
181,5,5,6
182,4,1,4
183,1,2,3
184,0,6,2
185,1,2,3
186,0,6,2
187,1,2,3
188,3,1,5
189,1,2,3
190,0,5,2
191,3,1,5
192,0,5,2
193,1,2,3
194,0,6,2
195,5,6,6
196,4,1,4
197,3,1,5
198,5,6,6
199,0,4,2
200,4,1,4
201,0,5,2
202,0,6,2
203,5,6,6
204,1,3,3
205,2,3,1
206,0,4,2
207,3,1,5
208,0,4,2
209,5,6,6
210,4,1,4
211,5,6,6
212,5,6,6
213,0,6,2
214,3,1,5
215,1,2,3
216,1,2,3
217,1,3,3
218,0,5,2
219,1,2,3
220,5,5,6
221,3,3,5
222,2,3,1
223,3,1,5
224,3,1,5
225,3,1,5
226,0,4,2
227,4,1,4
228,3,1,5
229,3,3,5
230,3,1,5
231,3,1,5
232,2,3,1
233,2,3,1
234,4,1,4
235,0,6,2
236,4,1,4
237,0,4,2
238,5,5,6
239,4,1,4
240,0,4,2
241,3,1,5
242,1,3,3
243,5,6,6
244,1,2,3
245,3,1,5
246,0,5,2
247,2,3,1
248,0,5,2
249,1,3,3
250,2,3,1
251,5,4,6
252,2,3,1
253,1,2,3
254,5,4,6
255,3,1,5
256,1,2,3
257,5,4,6
258,3,1,5
259,4,1,4
260,5,5,6
261,4,1,4
262,2,3,1
263,0,6,2
264,0,4,2
265,0,6,2
266,5,4,6
267,1,2,3
268,0,4,2
269,0,6,2
270,1,2,3
271,0,4,2
272,4,1,4
273,0,5,2
274,1,2,3
275,4,1,4
276,3,1,5
