index,cluster,true_label,mapped_label
0,3,1,6
1,0,4,2
2,0,5,2
3,0,6,2
4,5,3,4
5,4,6,3
6,1,2,5
7,5,3,4
8,0,5,2
9,5,3,4
10,3,1,6
11,4,6,3
12,0,4,2
13,3,1,6
14,1,2,5
15,0,5,2
16,5,3,4
17,0,5,2
18,3,1,6
19,1,2,5
20,3,1,6
21,0,5,2
22,4,5,3
23,1,2,5
24,4,4,3
25,0,4,2
26,1,2,5
27,4,6,3
28,0,4,2
29,3,1,6
30,0,4,2
31,3,1,6
32,0,5,2
33,2,1,1
34,2,1,1
35,5,1,4
36,3,1,6
37,1,2,5
38,2,1,1
39,1,2,5
40,2,1,1
41,0,5,2
42,5,3,4
43,1,2,5
44,5,3,4
45,1,2,5
46,0,4,2
47,2,1,1
48,0,5,2
49,4,5,3
50,0,5,2
51,0,6,2
52,3,1,6
53,3,1,6
54,5,3,4
55,2,1,1
56,0,5,2
57,5,3,4
58,4,6,3
59,1,2,5
60,1,2,5
61,4,6,3
62,1,2,5
63,4,4,3
64,5,3,4
65,0,5,2
66,3,1,6
67,0,5,2
68,3,1,6
69,1,2,5
70,0,6,2
71,0,5,2
72,2,1,1
73,0,5,2
74,4,4,3
75,3,1,6
76,5,3,4
77,3,1,6
78,2,1,1
79,0,6,2
80,0,6,2
81,0,5,2
82,0,4,2
83,1,2,5
84,0,6,2
85,1,2,5
86,0,6,2
87,0,5,2
88,4,4,3
89,0,4,2
90,3,1,6
91,4,4,3
92,3,1,6
93,2,1,1
94,1,2,5
95,0,5,2
96,3,1,6
97,0,6,2
98,0,6,2
99,0,5,2
100,3,1,6
101,0,4,2
102,5,3,4
103,3,1,6
104,0,5,2
105,3,1,6
106,0,6,2
107,1,2,5
108,1,2,5
109,0,5,2
110,0,4,2
111,2,1,1
112,1,2,5
113,2,1,1
114,5,3,4
115,3,1,6
116,0,5,2
117,0,4,2
118,0,6,2
119,0,5,2
120,5,3,4
121,0,5,2
122,5,3,4
123,4,6,3
124,4,6,3
125,0,4,2
126,5,3,4
127,5,3,4
128,5,3,4
129,2,1,1
130,4,4,3
131,0,6,2
132,2,1,1
133,1,2,5
134,0,6,2
135,1,2,5
136,4,4,3
137,4,4,3
138,0,4,2
139,2,1,1
140,4,5,3
141,3,1,6
142,1,2,5
143,3,1,6
144,3,1,6
145,2,1,1
146,0,5,2
147,0,4,2
148,1,2,5
149,2,1,1
150,1,2,5
151,5,3,4
152,1,2,5
153,3,1,6
154,3,1,6
155,5,3,4
156,4,4,3
157,5,3,4
158,5,3,4
159,0,6,2
160,0,6,2
161,3,1,6
162,3,1,6
163,1,2,5
164,1,2,5
165,4,5,3
166,0,5,2
167,2,1,1
168,0,5,2
169,5,3,4
170,5,3,4
171,5,3,4
172,4,4,3
173,1,2,5
174,5,3,4
175,4,6,3
176,0,5,2
177,4,6,3
178,3,1,6
179,0,4,2
180,3,1,6
181,4,5,3
182,2,1,1
183,1,2,5
184,0,6,2
185,1,2,5
186,0,6,2
187,1,2,5
188,2,1,1
189,1,2,5
190,0,5,2
191,3,1,6
192,0,5,2
193,1,2,5
194,0,6,2
195,4,6,3
196,2,1,1
197,3,1,6
198,4,6,3
199,0,4,2
200,2,1,1
201,0,5,2
202,0,6,2
203,4,6,3
204,5,3,4
205,5,3,4
206,0,4,2
207,3,1,6
208,4,4,3
209,4,6,3
210,2,1,1
211,4,6,3
212,4,6,3
213,0,6,2
214,3,1,6
215,1,2,5
216,1,2,5
217,5,3,4
218,0,5,2
219,1,2,5
220,4,5,3
221,5,3,4
222,5,3,4
223,3,1,6
224,3,1,6
225,3,1,6
226,0,4,2
227,2,1,1
228,3,1,6
229,5,3,4
230,3,1,6
231,3,1,6
232,5,3,4
233,5,3,4
234,2,1,1
235,0,6,2
236,2,1,1
237,0,4,2
238,4,5,3
239,2,1,1
240,0,4,2
241,3,1,6
242,5,3,4
243,4,6,3
244,1,2,5
245,3,1,6
246,0,5,2
247,5,3,4
248,0,5,2
249,5,3,4
250,5,3,4
251,0,4,2
252,5,3,4
253,1,2,5
254,4,4,3
255,3,1,6
256,1,2,5
257,0,4,2
258,3,1,6
259,2,1,1
260,4,5,3
261,2,1,1
262,5,3,4
263,0,6,2
264,0,4,2
265,0,6,2
266,4,4,3
267,1,2,5
268,0,4,2
269,0,6,2
270,1,2,5
271,0,4,2
272,2,1,1
273,0,5,2
274,1,2,5
275,2,1,1
276,3,1,6
