index,cluster,true_label,mapped_label
0,1,1,1
1,2,4,5
2,2,5,5
3,2,6,5
4,3,3,3
5,2,6,5
6,4,2,2
7,3,3,3
8,2,5,5
9,3,3,3
10,1,1,1
11,2,6,5
12,2,4,5
13,1,1,1
14,4,2,2
15,2,5,5
16,3,3,3
17,2,5,5
18,1,1,1
19,4,2,2
20,1,1,1
21,2,5,5
22,2,5,5
23,4,2,2
24,2,4,5
25,2,4,5
26,4,2,2
27,2,6,5
28,2,4,5
29,1,1,1
30,2,4,5
31,1,1,1
32,2,5,5
33,0,1,4
34,0,1,4
35,4,1,2
36,1,1,1
37,4,2,2
38,0,1,4
39,4,2,2
40,0,1,4
41,2,5,5
42,3,3,3
43,4,2,2
44,3,3,3
45,4,2,2
46,2,4,5
47,0,1,4
48,2,5,5
49,2,5,5
50,2,5,5
51,2,6,5
52,1,1,1
53,1,1,1
54,3,3,3
55,0,1,4
56,2,5,5
57,3,3,3
58,2,6,5
59,4,2,2
60,4,2,2
61,2,6,5
62,4,2,2
63,2,4,5
64,3,3,3
65,2,5,5
66,1,1,1
67,2,5,5
68,1,1,1
69,4,2,2
70,2,6,5
71,2,5,5
72,0,1,4
73,2,5,5
74,2,4,5
75,1,1,1
76,3,3,3
77,1,1,1
78,1,1,1
79,2,6,5
80,2,6,5
81,2,5,5
82,2,4,5
83,4,2,2
84,2,6,5
85,4,2,2
86,2,6,5
87,2,5,5
88,2,4,5
89,2,4,5
90,1,1,1
91,2,4,5
92,1,1,1
93,0,1,4
94,4,2,2
95,2,5,5
96,1,1,1
97,2,6,5
98,2,6,5
99,2,5,5
100,1,1,1
101,2,4,5
102,3,3,3
103,1,1,1
104,2,5,5
105,1,1,1
106,2,6,5
107,4,2,2
108,4,2,2
109,2,5,5
110,2,4,5
111,0,1,4
112,4,2,2
113,0,1,4
114,3,3,3
115,1,1,1
116,2,5,5
117,2,4,5
118,2,6,5
119,2,5,5
120,3,3,3
121,2,5,5
122,3,3,3
123,2,6,5
124,2,6,5
125,2,4,5
126,3,3,3
127,3,3,3
128,3,3,3
129,0,1,4
130,2,4,5
131,2,6,5
132,0,1,4
133,4,2,2
134,2,6,5
135,4,2,2
136,2,4,5
137,2,4,5
138,2,4,5
139,1,1,1
140,2,5,5
141,1,1,1
142,4,2,2
143,1,1,1
144,1,1,1
145,0,1,4
146,2,5,5
147,2,4,5
148,4,2,2
149,0,1,4
150,4,2,2
151,3,3,3
152,4,2,2
153,1,1,1
154,1,1,1
155,3,3,3
156,2,4,5
157,3,3,3
158,3,3,3
159,2,6,5
160,2,6,5
161,1,1,1
162,1,1,1
163,4,2,2
164,4,2,2
165,2,5,5
166,2,5,5
167,0,1,4
168,2,5,5
169,3,3,3
170,3,3,3
171,3,3,3
172,2,4,5
173,4,2,2
174,3,3,3
175,2,6,5
176,2,5,5
177,2,6,5
178,1,1,1
179,2,4,5
180,1,1,1
181,2,5,5
182,0,1,4
183,4,2,2
184,2,6,5
185,4,2,2
186,2,6,5
187,4,2,2
188,0,1,4
189,4,2,2
190,2,5,5
191,1,1,1
192,2,5,5
193,4,2,2
194,2,6,5
195,2,6,5
196,0,1,4
197,1,1,1
198,2,6,5
199,2,4,5
200,0,1,4
201,2,5,5
202,2,6,5
203,2,6,5
204,3,3,3
205,3,3,3
206,2,4,5
207,1,1,1
208,2,4,5
209,2,6,5
210,0,1,4
211,2,6,5
212,2,6,5
213,2,6,5
214,1,1,1
215,4,2,2
216,4,2,2
217,3,3,3
218,2,5,5
219,4,2,2
220,2,5,5
221,3,3,3
222,3,3,3
223,1,1,1
224,1,1,1
225,1,1,1
226,2,4,5
227,0,1,4
228,1,1,1
229,3,3,3
230,1,1,1
231,1,1,1
232,3,3,3
233,3,3,3
234,0,1,4
235,2,6,5
236,0,1,4
237,2,4,5
238,2,5,5
239,0,1,4
240,2,4,5
241,1,1,1
242,3,3,3
243,2,6,5
244,4,2,2
245,1,1,1
246,2,5,5
247,3,3,3
248,2,5,5
249,3,3,3
250,3,3,3
251,2,4,5
252,3,3,3
253,4,2,2
254,2,4,5
255,1,1,1
256,4,2,2
257,2,4,5
258,1,1,1
259,0,1,4
260,2,5,5
261,0,1,4
262,3,3,3
263,2,6,5
264,2,4,5
265,2,6,5
266,2,4,5
267,4,2,2
268,2,4,5
269,2,6,5
270,4,2,2
271,2,4,5
272,0,1,4
273,2,5,5
274,4,2,2
275,0,1,4
276,1,1,1
