index,cluster,true_label,mapped_label
0,0,1,1
1,3,4,5
2,3,5,5
3,3,6,5
4,1,3,3
5,3,6,5
6,2,2,2
7,1,3,3
8,3,5,5
9,1,3,3
10,0,1,1
11,3,6,5
12,3,4,5
13,0,1,1
14,2,2,2
15,3,5,5
16,1,3,3
17,3,5,5
18,0,1,1
19,2,2,2
20,0,1,1
21,3,5,5
22,3,5,5
23,2,2,2
24,3,4,5
25,3,4,5
26,2,2,2
27,3,6,5
28,3,4,5
29,0,1,1
30,3,4,5
31,0,1,1
32,3,5,5
33,0,1,1
34,0,1,1
35,2,1,2
36,0,1,1
37,2,2,2
38,0,1,1
39,2,2,2
40,0,1,1
41,3,5,5
42,1,3,3
43,2,2,2
44,1,3,3
45,2,2,2
46,3,4,5
47,0,1,1
48,3,5,5
49,3,5,5
50,3,5,5
51,3,6,5
52,0,1,1
53,0,1,1
54,1,3,3
55,0,1,1
56,3,5,5
57,1,3,3
58,3,6,5
59,2,2,2
60,2,2,2
61,3,6,5
62,2,2,2
63,3,4,5
64,1,3,3
65,3,5,5
66,0,1,1
67,3,5,5
68,0,1,1
69,2,2,2
70,3,6,5
71,3,5,5
72,0,1,1
73,3,5,5
74,3,4,5
75,0,1,1
76,1,3,3
77,0,1,1
78,0,1,1
79,3,6,5
80,3,6,5
81,3,5,5
82,3,4,5
83,2,2,2
84,3,6,5
85,2,2,2
86,3,6,5
87,3,5,5
88,3,4,5
89,3,4,5
90,0,1,1
91,3,4,5
92,0,1,1
93,0,1,1
94,2,2,2
95,3,5,5
96,0,1,1
97,3,6,5
98,3,6,5
99,3,5,5
100,0,1,1
101,3,4,5
102,1,3,3
103,0,1,1
104,3,5,5
105,0,1,1
106,3,6,5
107,2,2,2
108,2,2,2
109,3,5,5
110,3,4,5
111,0,1,1
112,2,2,2
113,0,1,1
114,1,3,3
115,0,1,1
116,3,5,5
117,3,4,5
118,3,6,5
119,3,5,5
120,1,3,3
121,3,5,5
122,1,3,3
123,3,6,5
124,3,6,5
125,3,4,5
126,1,3,3
127,1,3,3
128,1,3,3
129,0,1,1
130,3,4,5
131,3,6,5
132,0,1,1
133,2,2,2
134,3,6,5
135,2,2,2
136,3,4,5
137,3,4,5
138,3,4,5
139,0,1,1
140,3,5,5
141,0,1,1
142,2,2,2
143,0,1,1
144,0,1,1
145,0,1,1
146,3,5,5
147,3,4,5
148,2,2,2
149,0,1,1
150,2,2,2
151,0,3,1
152,2,2,2
153,0,1,1
154,0,1,1
155,1,3,3
156,3,4,5
157,1,3,3
158,1,3,3
159,3,6,5
160,2,6,2
161,0,1,1
162,0,1,1
163,2,2,2
164,2,2,2
165,3,5,5
166,3,5,5
167,0,1,1
168,3,5,5
169,1,3,3
170,1,3,3
171,1,3,3
172,3,4,5
173,2,2,2
174,1,3,3
175,3,6,5
176,3,5,5
177,3,6,5
178,0,1,1
179,3,4,5
180,0,1,1
181,3,5,5
182,0,1,1
183,2,2,2
184,3,6,5
185,2,2,2
186,3,6,5
187,2,2,2
188,0,1,1
189,2,2,2
190,3,5,5
191,0,1,1
192,3,5,5
193,2,2,2
194,3,6,5
195,3,6,5
196,0,1,1
197,0,1,1
198,3,6,5
199,3,4,5
200,0,1,1
201,3,5,5
202,3,6,5
203,2,6,2
204,1,3,3
205,1,3,3
206,3,4,5
207,0,1,1
208,3,4,5
209,3,6,5
210,0,1,1
211,3,6,5
212,3,6,5
213,3,6,5
214,0,1,1
215,2,2,2
216,2,2,2
217,2,3,2
218,3,5,5
219,2,2,2
220,3,5,5
221,1,3,3
222,1,3,3
223,0,1,1
224,0,1,1
225,0,1,1
226,3,4,5
227,0,1,1
228,0,1,1
229,1,3,3
230,0,1,1
231,0,1,1
232,1,3,3
233,1,3,3
234,0,1,1
235,3,6,5
236,0,1,1
237,3,4,5
238,3,5,5
239,0,1,1
240,3,4,5
241,0,1,1
242,1,3,3
243,3,6,5
244,2,2,2
245,0,1,1
246,3,5,5
247,1,3,3
248,3,5,5
249,2,3,2
250,1,3,3
251,3,4,5
252,1,3,3
253,2,2,2
254,3,4,5
255,0,1,1
256,2,2,2
257,3,4,5
258,0,1,1
259,0,1,1
260,3,5,5
261,0,1,1
262,1,3,3
263,3,6,5
264,3,4,5
265,3,6,5
266,3,4,5
267,2,2,2
268,3,4,5
269,3,6,5
270,2,2,2
271,3,4,5
272,0,1,1
273,3,5,5
274,2,2,2
275,0,1,1
276,0,1,1
