index,cluster,true_label,mapped_label
0,2,1,5
1,0,4,3
2,0,5,3
3,5,6,4
4,4,3,1
5,3,6,6
6,1,2,2
7,1,3,2
8,5,5,4
9,4,3,1
10,1,1,2
11,5,6,4
12,4,4,1
13,1,1,2
14,2,2,5
15,3,5,6
16,4,3,1
17,3,5,6
18,4,1,1
19,1,2,2
20,1,1,2
21,5,5,4
22,3,5,6
23,4,2,1
24,0,4,3
25,3,4,6
26,2,2,5
27,5,6,4
28,3,4,6
29,1,1,2
30,0,4,3
31,2,1,5
32,5,5,4
33,4,1,1
34,5,1,4
35,4,1,1
36,4,1,1
37,2,2,5
38,5,1,4
39,1,2,2
40,1,1,2
41,5,5,4
42,2,3,5
43,2,2,5
44,5,3,4
45,1,2,2
46,3,4,6
47,2,1,5
48,3,5,6
49,0,5,3
50,3,5,6
51,5,6,4
52,2,1,5
53,1,1,2
54,1,3,2
55,5,1,4
56,0,5,3
57,1,3,2
58,5,6,4
59,2,2,5
60,2,2,5
61,3,6,6
62,1,2,2
63,0,4,3
64,1,3,2
65,2,5,5
66,2,1,5
67,3,5,6
68,4,1,1
69,1,2,2
70,4,6,1
71,0,5,3
72,5,1,4
73,3,5,6
74,3,4,6
75,3,1,6
76,2,3,5
77,1,1,2
78,5,1,4
79,5,6,4
80,4,6,1
81,0,5,3
82,0,4,3
83,2,2,5
84,3,6,6
85,4,2,1
86,5,6,4
87,0,5,3
88,0,4,3
89,0,4,3
90,5,1,4
91,5,4,4
92,2,1,5
93,1,1,2
94,2,2,5
95,4,5,1
96,5,1,4
97,3,6,6
98,5,6,4
99,5,5,4
100,1,1,2
101,3,4,6
102,5,3,4
103,1,1,2
104,0,5,3
105,5,1,4
106,0,6,3
107,4,2,1
108,1,2,2
109,3,5,6
110,0,4,3
111,5,1,4
112,5,2,4
113,5,1,4
114,5,3,4
115,5,1,4
116,3,5,6
117,0,4,3
118,3,6,6
119,3,5,6
120,5,3,4
121,3,5,6
122,5,3,4
123,3,6,6
124,0,6,3
125,3,4,6
126,1,3,2
127,5,3,4
128,1,3,2
129,5,1,4
130,3,4,6
131,3,6,6
132,4,1,1
133,5,2,4
134,3,6,6
135,4,2,1
136,3,4,6
137,0,4,3
138,3,4,6
139,1,1,2
140,3,5,6
141,4,1,1
142,1,2,2
143,2,1,5
144,1,1,2
145,5,1,4
146,5,5,4
147,3,4,6
148,1,2,2
149,5,1,4
150,2,2,5
151,5,3,4
152,2,2,5
153,4,1,1
154,4,1,1
155,5,3,4
156,3,4,6
157,1,3,2
158,5,3,4
159,0,6,3
160,0,6,3
161,5,1,4
162,1,1,2
163,1,2,2
164,4,2,1
165,0,5,3
166,3,5,6
167,5,1,4
168,0,5,3
169,4,3,1
170,5,3,4
171,1,3,2
172,1,4,2
173,4,2,1
174,1,3,2
175,0,6,3
176,3,5,6
177,0,6,3
178,1,1,2
179,0,4,3
180,1,1,2
181,3,5,6
182,4,1,1
183,1,2,2
184,3,6,6
185,2,2,5
186,3,6,6
187,1,2,2
188,5,1,4
189,5,2,4
190,0,5,3
191,5,1,4
192,0,5,3
193,1,2,2
194,3,6,6
195,3,6,6
196,2,1,5
197,4,1,1
198,3,6,6
199,0,4,3
200,5,1,4
201,1,5,2
202,3,6,6
203,5,6,4
204,5,3,4
205,5,3,4
206,5,4,4
207,5,1,4
208,1,4,2
209,0,6,3
210,5,1,4
211,3,6,6
212,5,6,4
213,4,6,1
214,1,1,2
215,1,2,2
216,4,2,1
217,1,3,2
218,1,5,2
219,1,2,2
220,3,5,6
221,1,3,2
222,4,3,1
223,5,1,4
224,1,1,2
225,5,1,4
226,1,4,2
227,5,1,4
228,1,1,2
229,1,3,2
230,1,1,2
231,1,1,2
232,1,3,2
233,1,3,2
234,1,1,2
235,3,6,6
236,5,1,4
237,5,4,4
238,3,5,6
239,5,1,4
240,3,4,6
241,2,1,5
242,1,3,2
243,3,6,6
244,1,2,2
245,2,1,5
246,0,5,3
247,4,3,1
248,3,5,6
249,1,3,2
250,5,3,4
251,3,4,6
252,5,3,4
253,2,2,5
254,0,4,3
255,1,1,2
256,4,2,1
257,0,4,3
258,1,1,2
259,1,1,2
260,3,5,6
261,5,1,4
262,5,3,4
263,4,6,1
264,3,4,6
265,1,6,2
266,3,4,6
267,4,2,1
268,4,4,1
269,5,6,4
270,1,2,2
271,0,4,3
272,5,1,4
273,5,5,4
274,1,2,2
275,5,1,4
276,4,1,1
