index,cluster,true_label,mapped_label
0,1,1,5
1,0,4,1
2,0,5,1
3,0,6,1
4,5,3,4
5,3,6,2
6,4,2,3
7,5,3,4
8,0,5,1
9,5,3,4
10,1,1,5
11,3,6,2
12,0,4,1
13,1,1,5
14,4,2,3
15,0,5,1
16,5,3,4
17,0,5,1
18,1,1,5
19,4,2,3
20,1,1,5
21,0,5,1
22,3,5,2
23,4,2,3
24,3,4,2
25,0,4,1
26,4,2,3
27,3,6,2
28,0,4,1
29,1,1,5
30,0,4,1
31,1,1,5
32,0,5,1
33,2,1,6
34,2,1,6
35,4,1,3
36,1,1,5
37,4,2,3
38,2,1,6
39,4,2,3
40,2,1,6
41,0,5,1
42,5,3,4
43,4,2,3
44,5,3,4
45,4,2,3
46,0,4,1
47,2,1,6
48,0,5,1
49,3,5,2
50,0,5,1
51,0,6,1
52,1,1,5
53,1,1,5
54,5,3,4
55,2,1,6
56,0,5,1
57,5,3,4
58,3,6,2
59,4,2,3
60,4,2,3
61,3,6,2
62,4,2,3
63,3,4,2
64,5,3,4
65,0,5,1
66,1,1,5
67,0,5,1
68,1,1,5
69,4,2,3
70,0,6,1
71,0,5,1
72,2,1,6
73,0,5,1
74,3,4,2
75,1,1,5
76,5,3,4
77,1,1,5
78,2,1,6
79,0,6,1
80,0,6,1
81,0,5,1
82,0,4,1
83,4,2,3
84,0,6,1
85,4,2,3
86,0,6,1
87,0,5,1
88,3,4,2
89,0,4,1
90,1,1,5
91,3,4,2
92,1,1,5
93,2,1,6
94,4,2,3
95,0,5,1
96,1,1,5
97,0,6,1
98,0,6,1
99,0,5,1
100,1,1,5
101,0,4,1
102,5,3,4
103,1,1,5
104,0,5,1
105,1,1,5
106,0,6,1
107,4,2,3
108,4,2,3
109,0,5,1
110,0,4,1
111,2,1,6
112,4,2,3
113,2,1,6
114,5,3,4
115,1,1,5
116,0,5,1
117,0,4,1
118,0,6,1
119,0,5,1
120,5,3,4
121,0,5,1
122,5,3,4
123,3,6,2
124,3,6,2
125,0,4,1
126,5,3,4
127,5,3,4
128,5,3,4
129,2,1,6
130,3,4,2
131,0,6,1
132,2,1,6
133,4,2,3
134,0,6,1
135,4,2,3
136,3,4,2
137,3,4,2
138,0,4,1
139,2,1,6
140,3,5,2
141,1,1,5
142,4,2,3
143,1,1,5
144,1,1,5
145,2,1,6
146,0,5,1
147,0,4,1
148,4,2,3
149,2,1,6
150,4,2,3
151,5,3,4
152,4,2,3
153,1,1,5
154,1,1,5
155,5,3,4
156,3,4,2
157,5,3,4
158,5,3,4
159,0,6,1
160,0,6,1
161,1,1,5
162,1,1,5
163,4,2,3
164,4,2,3
165,3,5,2
166,0,5,1
167,2,1,6
168,0,5,1
169,5,3,4
170,5,3,4
171,5,3,4
172,3,4,2
173,4,2,3
174,5,3,4
175,3,6,2
176,0,5,1
177,3,6,2
178,1,1,5
179,0,4,1
180,1,1,5
181,3,5,2
182,2,1,6
183,4,2,3
184,0,6,1
185,4,2,3
186,0,6,1
187,4,2,3
188,2,1,6
189,4,2,3
190,0,5,1
191,1,1,5
192,0,5,1
193,4,2,3
194,0,6,1
195,3,6,2
196,2,1,6
197,1,1,5
198,3,6,2
199,0,4,1
200,2,1,6
201,0,5,1
202,0,6,1
203,3,6,2
204,5,3,4
205,5,3,4
206,0,4,1
207,1,1,5
208,3,4,2
209,3,6,2
210,2,1,6
211,3,6,2
212,3,6,2
213,0,6,1
214,1,1,5
215,4,2,3
216,4,2,3
217,5,3,4
218,0,5,1
219,4,2,3
220,3,5,2
221,5,3,4
222,5,3,4
223,1,1,5
224,1,1,5
225,1,1,5
226,0,4,1
227,2,1,6
228,1,1,5
229,5,3,4
230,1,1,5
231,1,1,5
232,5,3,4
233,5,3,4
234,2,1,6
235,0,6,1
236,2,1,6
237,0,4,1
238,3,5,2
239,2,1,6
240,0,4,1
241,1,1,5
242,5,3,4
243,3,6,2
244,4,2,3
245,1,1,5
246,0,5,1
247,5,3,4
248,0,5,1
249,5,3,4
250,5,3,4
251,0,4,1
252,5,3,4
253,4,2,3
254,3,4,2
255,1,1,5
256,4,2,3
257,0,4,1
258,1,1,5
259,2,1,6
260,3,5,2
261,2,1,6
262,5,3,4
263,0,6,1
264,0,4,1
265,0,6,1
266,3,4,2
267,4,2,3
268,0,4,1
269,0,6,1
270,4,2,3
271,0,4,1
272,2,1,6
273,0,5,1
274,4,2,3
275,2,1,6
276,1,1,5
