index,cluster,true_label,mapped_label
0,3,1,1
1,0,4,5
2,0,5,5
3,0,6,5
4,2,3,3
5,0,6,5
6,1,2,2
7,2,3,3
8,0,5,5
9,4,3,4
10,3,1,1
11,0,6,5
12,0,4,5
13,3,1,1
14,1,2,2
15,0,5,5
16,2,3,3
17,0,5,5
18,3,1,1
19,1,2,2
20,3,1,1
21,0,5,5
22,0,5,5
23,1,2,2
24,0,4,5
25,0,4,5
26,1,2,2
27,0,6,5
28,0,4,5
29,3,1,1
30,0,4,5
31,3,1,1
32,0,5,5
33,4,1,4
34,4,1,4
35,1,1,2
36,3,1,1
37,1,2,2
38,4,1,4
39,1,2,2
40,4,1,4
41,0,5,5
42,2,3,3
43,1,2,2
44,2,3,3
45,1,2,2
46,0,4,5
47,4,1,4
48,0,5,5
49,0,5,5
50,0,5,5
51,0,6,5
52,3,1,1
53,3,1,1
54,2,3,3
55,4,1,4
56,0,5,5
57,2,3,3
58,0,6,5
59,1,2,2
60,1,2,2
61,0,6,5
62,1,2,2
63,0,4,5
64,2,3,3
65,0,5,5
66,3,1,1
67,0,5,5
68,3,1,1
69,1,2,2
70,0,6,5
71,0,5,5
72,4,1,4
73,0,5,5
74,0,4,5
75,3,1,1
76,2,3,3
77,3,1,1
78,4,1,4
79,0,6,5
80,0,6,5
81,0,5,5
82,0,4,5
83,1,2,2
84,0,6,5
85,1,2,2
86,0,6,5
87,0,5,5
88,0,4,5
89,0,4,5
90,3,1,1
91,0,4,5
92,3,1,1
93,4,1,4
94,1,2,2
95,0,5,5
96,3,1,1
97,0,6,5
98,0,6,5
99,0,5,5
100,3,1,1
101,0,4,5
102,2,3,3
103,3,1,1
104,0,5,5
105,3,1,1
106,0,6,5
107,1,2,2
108,1,2,2
109,0,5,5
110,0,4,5
111,4,1,4
112,1,2,2
113,4,1,4
114,2,3,3
115,3,1,1
116,0,5,5
117,0,4,5
118,0,6,5
119,0,5,5
120,2,3,3
121,0,5,5
122,2,3,3
123,0,6,5
124,0,6,5
125,0,4,5
126,2,3,3
127,2,3,3
128,2,3,3
129,4,1,4
130,0,4,5
131,0,6,5
132,4,1,4
133,1,2,2
134,0,6,5
135,1,2,2
136,0,4,5
137,0,4,5
138,0,4,5
139,4,1,4
140,0,5,5
141,3,1,1
142,1,2,2
143,3,1,1
144,3,1,1
145,4,1,4
146,0,5,5
147,0,4,5
148,1,2,2
149,4,1,4
150,1,2,2
151,1,2,2
152,3,1,1
153,3,1,1
154,2,3,3
155,0,4,5
156,2,3,3
157,2,3,3
158,0,6,5
159,0,6,5
160,3,1,1
161,3,1,1
162,1,2,2
163,1,2,2
164,0,5,5
165,0,5,5
166,4,1,4
167,0,5,5
168,2,3,3
169,2,3,3
170,2,3,3
171,0,4,5
172,1,2,2
173,0,6,5
174,0,5,5
175,0,6,5
176,3,1,1
177,0,4,5
178,3,1,1
179,0,5,5
180,4,1,4
181,1,2,2
182,0,6,5
183,1,2,2
184,0,6,5
185,1,2,2
186,4,1,4
187,1,2,2
188,0,5,5
189,3,1,1
190,0,5,5
191,1,2,2
192,0,6,5
193,0,6,5
194,4,1,4
195,3,1,1
196,0,6,5
197,0,4,5
198,4,1,4
199,0,5,5
200,0,6,5
201,0,6,5
202,2,3,3
203,2,3,3
204,0,4,5
205,3,1,1
206,0,4,5
207,0,6,5
208,4,1,4
209,0,6,5
210,0,6,5
211,0,6,5
212,3,1,1
213,1,2,2
214,1,2,2
215,1,3,2
216,0,5,5
217,1,2,2
218,0,5,5
219,2,3,3
220,2,3,3
221,3,1,1
222,3,1,1
223,3,1,1
224,0,4,5
225,4,1,4
226,3,1,1
227,2,3,3
228,3,1,1
229,3,1,1
230,2,3,3
231,2,3,3
232,4,1,4
233,0,6,5
234,4,1,4
235,0,4,5
236,0,5,5
237,4,1,4
238,0,4,5
239,3,1,1
240,2,3,3
241,0,6,5
242,1,2,2
243,3,1,1
244,0,5,5
245,2,3,3
246,0,5,5
247,1,3,2
248,2,3,3
249,0,4,5
250,2,3,3
251,1,2,2
252,0,4,5
253,3,1,1
254,1,2,2
255,0,4,5
256,3,1,1
257,4,1,4
258,0,5,5
259,4,1,4
260,2,3,3
261,0,6,5
262,0,4,5
263,0,6,5
264,0,4,5
265,1,2,2
266,0,4,5
267,0,6,5
268,1,2,2
269,0,4,5
270,4,1,4
271,0,5,5
272,1,2,2
273,4,1,4
274,3,1,1
