index,cluster,true_label,mapped_label
0,4,1,1
1,0,4,5
2,0,5,5
3,0,6,5
4,2,3,3
5,0,6,5
6,1,2,2
7,2,3,3
8,0,5,5
9,4,1,1
10,0,6,5
11,0,4,5
12,4,1,1
13,1,2,2
14,0,5,5
15,2,3,3
16,0,5,5
17,4,1,1
18,1,2,2
19,4,1,1
20,0,5,5
21,0,5,5
22,1,2,2
23,0,4,5
24,0,4,5
25,1,2,2
26,0,6,5
27,0,4,5
28,4,1,1
29,0,4,5
30,4,1,1
31,0,5,5
32,3,1,4
33,3,1,4
34,1,1,2
35,4,1,1
36,1,2,2
37,3,1,4
38,1,2,2
39,3,1,4
40,0,5,5
41,2,3,3
42,1,2,2
43,2,3,3
44,1,2,2
45,0,4,5
46,3,1,4
47,0,5,5
48,0,5,5
49,0,5,5
50,0,6,5
51,4,1,1
52,4,1,1
53,2,3,3
54,3,1,4
55,0,5,5
56,2,3,3
57,0,6,5
58,1,2,2
59,1,2,2
60,0,6,5
61,1,2,2
62,0,4,5
63,2,3,3
64,0,5,5
65,4,1,1
66,0,5,5
67,4,1,1
68,1,2,2
69,0,6,5
70,0,5,5
71,3,1,4
72,0,5,5
73,0,4,5
74,4,1,1
75,2,3,3
76,4,1,1
77,3,1,4
78,0,6,5
79,0,6,5
80,0,5,5
81,0,4,5
82,1,2,2
83,0,6,5
84,1,2,2
85,0,6,5
86,0,5,5
87,0,4,5
88,0,4,5
89,4,1,1
90,0,4,5
91,4,1,1
92,3,1,4
93,1,2,2
94,0,5,5
95,4,1,1
96,0,6,5
97,0,6,5
98,0,5,5
99,4,1,1
100,0,4,5
101,2,3,3
102,4,1,1
103,0,5,5
104,4,1,1
105,0,6,5
106,1,2,2
107,1,2,2
108,0,5,5
109,0,4,5
110,3,1,4
111,1,2,2
112,3,1,4
113,2,3,3
114,4,1,1
115,0,5,5
116,0,4,5
117,0,6,5
118,0,5,5
119,2,3,3
120,0,5,5
121,2,3,3
122,0,6,5
123,0,6,5
124,0,4,5
125,2,3,3
126,2,3,3
127,2,3,3
128,3,1,4
129,0,4,5
130,0,6,5
131,3,1,4
132,1,2,2
133,0,6,5
134,1,2,2
135,0,4,5
136,0,4,5
137,0,4,5
138,3,1,4
139,0,5,5
140,4,1,1
141,1,2,2
142,4,1,1
143,4,1,1
144,3,1,4
145,0,5,5
146,0,4,5
147,1,2,2
148,3,1,4
149,1,2,2
150,2,3,3
151,1,2,2
152,4,1,1
153,4,1,1
154,2,3,3
155,0,4,5
156,2,3,3
157,2,3,3
158,0,6,5
159,0,6,5
160,4,1,1
161,4,1,1
162,1,2,2
163,1,2,2
164,0,5,5
165,0,5,5
166,3,1,4
167,0,5,5
168,2,3,3
169,2,3,3
170,2,3,3
171,0,4,5
172,1,2,2
173,2,3,3
174,0,6,5
175,0,5,5
176,0,6,5
177,3,1,4
178,0,4,5
179,4,1,1
180,0,5,5
181,3,1,4
182,1,2,2
183,0,6,5
184,1,2,2
185,0,6,5
186,1,2,2
187,3,1,4
188,1,2,2
189,0,5,5
190,4,1,1
191,0,5,5
192,1,2,2
193,0,6,5
194,0,6,5
195,3,1,4
196,4,1,1
197,0,6,5
198,0,4,5
199,3,1,4
200,0,5,5
201,0,6,5
202,0,6,5
203,2,3,3
204,2,3,3
205,0,4,5
206,4,1,1
207,0,4,5
208,0,6,5
209,3,1,4
210,0,6,5
211,0,6,5
212,0,6,5
213,4,1,1
214,1,2,2
215,1,2,2
216,1,3,2
217,0,5,5
218,1,2,2
219,0,5,5
220,2,3,3
221,2,3,3
222,4,1,1
223,4,1,1
224,4,1,1
225,0,4,5
226,3,1,4
227,4,1,1
228,2,3,3
229,4,1,1
230,4,1,1
231,2,3,3
232,2,3,3
233,3,1,4
234,0,6,5
235,3,1,4
236,0,4,5
237,0,5,5
238,3,1,4
239,0,4,5
240,4,1,1
241,2,3,3
242,0,6,5
243,1,2,2
244,4,1,1
245,0,5,5
246,2,3,3
247,0,5,5
248,1,3,2
249,2,3,3
250,0,4,5
251,2,3,3
252,1,2,2
253,0,4,5
254,4,1,1
255,1,2,2
256,0,4,5
257,4,1,1
258,3,1,4
259,0,5,5
260,3,1,4
261,2,3,3
262,0,6,5
263,0,4,5
264,0,6,5
265,0,4,5
266,1,2,2
267,0,4,5
268,0,6,5
269,1,2,2
270,0,4,5
271,3,1,4
272,0,5,5
273,1,2,2
274,3,1,4
275,4,1,1
