index,cluster,true_label,mapped_label
0,0,5,5
1,3,1,4
2,4,6,2
3,3,1,4
4,0,6,5
5,1,3,3
6,0,4,5
7,1,1,3
8,1,3,3
9,4,5,2
10,4,4,2
11,0,6,5
12,5,2,6
13,4,5,2
14,0,5,5
15,0,6,5
16,5,2,6
17,4,6,2
18,4,6,2
19,1,1,3
20,0,4,5
21,0,5,5
22,0,6,5
23,4,6,2
24,4,5,2
25,1,1,3
26,4,6,2
27,4,6,2
28,3,1,4
29,4,6,2
30,0,6,5
31,3,1,4
32,1,1,3
33,1,1,3
34,0,5,5
35,3,1,4
36,4,4,2
37,3,1,4
38,0,5,5
39,5,2,6
40,2,3,1
41,0,4,5
42,4,5,2
43,3,1,4
44,3,1,4
45,4,4,2
46,3,1,4
47,1,3,3
48,0,5,5
49,1,1,3
50,5,2,6
51,0,5,5
52,4,6,2
53,0,5,5
54,4,4,2
55,3,1,4
56,1,1,3
57,5,2,6
58,1,1,3
59,3,1,4
60,3,1,4
61,5,2,6
62,4,5,2
63,3,1,4
64,3,1,4
65,2,3,1
66,3,1,4
67,1,3,3
68,3,1,4
69,4,5,2
70,3,1,4
71,3,1,4
72,0,6,5
73,2,3,1
74,5,2,6
75,5,2,6
76,0,6,5
77,0,5,5
78,4,6,2
79,5,2,6
80,3,1,4
81,3,1,4
82,5,2,6
83,3,1,4
84,2,3,1
85,0,5,5
86,2,3,1
87,4,5,2
88,1,1,3
89,0,6,5
90,0,4,5
91,5,2,6
92,2,3,1
93,5,2,6
94,5,2,6
95,3,1,4
96,4,6,2
97,1,3,3
98,4,4,2
99,4,4,2
100,5,2,6
101,1,1,3
102,3,1,4
103,5,2,6
104,0,6,5
105,4,6,2
106,4,4,2
107,4,4,2
108,5,2,6
109,3,1,4
110,1,1,3
111,0,6,5
112,4,4,2
113,5,2,6
114,4,4,2
115,4,6,2
116,0,6,5
117,4,4,2
118,5,2,6
119,4,6,2
120,1,1,3
121,4,5,2
122,5,2,6
123,5,2,6
124,0,5,5
125,3,1,4
126,1,1,3
127,3,1,4
128,2,3,1
129,4,4,2
130,5,2,6
131,4,4,2
132,2,3,1
133,3,1,4
134,3,1,4
135,4,5,2
136,1,1,3
137,4,4,2
