index,cluster,true_label,mapped_label
0,0,1,4
1,1,4,1
2,1,5,1
3,5,6,6
4,4,3,5
5,1,6,1
6,3,2,3
7,3,3,3
8,5,5,6
9,4,3,5
10,0,1,4
11,1,6,1
12,5,4,6
13,0,1,4
14,3,2,3
15,5,5,6
16,4,3,5
17,5,5,6
18,0,1,4
19,3,2,3
20,0,1,4
21,5,5,6
22,1,5,1
23,3,2,3
24,1,4,1
25,1,4,1
26,3,2,3
27,1,6,1
28,5,4,6
29,0,1,4
30,5,4,6
31,0,1,4
32,5,5,6
33,2,1,2
34,2,1,2
35,3,1,3
36,0,1,4
37,3,2,3
38,2,1,2
39,3,2,3
40,2,1,2
41,5,5,6
42,4,3,5
43,3,2,3
44,4,3,5
45,3,2,3
46,1,4,1
47,2,1,2
48,5,5,6
49,1,5,1
50,5,5,6
51,5,6,6
52,0,1,4
53,0,1,4
54,4,3,5
55,2,1,2
56,5,5,6
57,4,3,5
58,5,6,6
59,3,2,3
60,3,2,3
61,1,6,1
62,3,2,3
63,1,4,1
64,4,3,5
65,5,5,6
66,0,1,4
67,5,5,6
68,0,1,4
69,3,2,3
70,5,6,6
71,5,5,6
72,2,1,2
73,5,5,6
74,1,4,1
75,0,1,4
76,4,3,5
77,0,1,4
78,0,1,4
79,5,6,6
80,5,6,6
81,5,5,6
82,5,4,6
83,3,2,3
84,5,6,6
85,3,2,3
86,5,6,6
87,1,5,1
88,1,4,1
89,1,4,1
90,0,1,4
91,1,4,1
92,0,1,4
93,2,1,2
94,3,2,3
95,5,5,6
96,0,1,4
97,5,6,6
98,5,6,6
99,5,5,6
100,0,1,4
101,1,4,1
102,4,3,5
103,0,1,4
104,5,5,6
105,0,1,4
106,5,6,6
107,3,2,3
108,3,2,3
109,1,5,1
110,1,4,1
111,2,1,2
112,3,2,3
113,2,1,2
114,4,3,5
115,0,1,4
116,1,5,1
117,5,4,6
118,5,6,6
119,5,5,6
120,4,3,5
121,1,5,1
122,4,3,5
123,1,6,1
124,1,6,1
125,5,4,6
126,4,3,5
127,4,3,5
128,4,3,5
129,2,1,2
130,1,4,1
131,1,6,1
132,2,1,2
133,3,2,3
134,5,6,6
135,3,2,3
136,1,4,1
137,1,4,1
138,1,4,1
139,0,1,4
140,1,5,1
141,0,1,4
142,3,2,3
143,0,1,4
144,0,1,4
145,2,1,2
146,5,5,6
147,5,4,6
148,3,2,3
149,2,1,2
150,3,2,3
151,4,3,5
152,3,2,3
153,0,1,4
154,0,1,4
155,4,3,5
156,1,4,1
157,4,3,5
158,4,3,5
159,5,6,6
160,1,6,1
161,0,1,4
162,0,1,4
163,3,2,3
164,3,2,3
165,1,5,1
166,1,5,1
167,2,1,2
168,5,5,6
169,4,3,5
170,4,3,5
171,4,3,5
172,1,4,1
173,3,2,3
174,4,3,5
175,1,6,1
176,5,5,6
177,1,6,1
178,0,1,4
179,1,4,1
180,0,1,4
181,1,5,1
182,2,1,2
183,3,2,3
184,5,6,6
185,3,2,3
186,5,6,6
187,3,2,3
188,4,1,5
189,3,2,3
190,5,5,6
191,0,1,4
192,5,5,6
193,3,2,3
194,5,6,6
195,1,6,1
196,2,1,2
197,0,1,4
198,1,6,1
199,5,4,6
200,2,1,2
201,5,5,6
202,5,6,6
203,1,6,1
204,4,3,5
205,4,3,5
206,1,4,1
207,0,1,4
208,5,4,6
209,1,6,1
210,2,1,2
211,1,6,1
212,1,6,1
213,5,6,6
214,0,1,4
215,3,2,3
216,3,2,3
217,3,3,3
218,5,5,6
219,3,2,3
220,1,5,1
221,4,3,5
222,4,3,5
223,0,1,4
224,0,1,4
225,0,1,4
226,5,4,6
227,2,1,2
228,0,1,4
229,4,3,5
230,0,1,4
231,0,1,4
232,4,3,5
233,4,3,5
234,2,1,2
235,5,6,6
236,2,1,2
237,5,4,6
238,1,5,1
239,2,1,2
240,5,4,6
241,0,1,4
242,3,3,3
243,1,6,1
244,3,2,3
245,0,1,4
246,5,5,6
247,4,3,5
248,5,5,6
249,3,3,3
250,4,3,5
251,1,4,1
252,4,3,5
253,3,2,3
254,1,4,1
255,0,1,4
256,3,2,3
257,1,4,1
258,0,1,4
259,2,1,2
260,1,5,1
261,2,1,2
262,4,3,5
263,5,6,6
264,5,4,6
265,5,6,6
266,1,4,1
267,3,2,3
268,5,4,6
269,5,6,6
270,3,2,3
271,1,4,1
272,2,1,2
273,5,5,6
274,3,2,3
275,2,1,2
276,0,1,4
