index,cluster,true_label,mapped_label
0,4,1,1
1,0,4,5
2,0,5,5
3,0,6,5
4,2,3,3
5,0,6,5
6,1,2,2
7,2,3,3
8,0,5,5
9,2,3,3
10,4,1,1
11,0,6,5
12,0,4,5
13,4,1,1
14,1,2,2
15,0,5,5
16,2,3,3
17,0,5,5
18,4,1,1
19,1,2,2
20,4,1,1
21,0,5,5
22,0,5,5
23,1,2,2
24,0,4,5
25,0,4,5
26,1,2,2
27,0,6,5
28,0,4,5
29,4,1,1
30,0,4,5
31,4,1,1
32,0,5,5
33,3,1,4
34,3,1,4
35,1,1,2
36,4,1,1
37,1,2,2
38,3,1,4
39,1,2,2
40,3,1,4
41,0,5,5
42,2,3,3
43,1,2,2
44,2,3,3
45,1,2,2
46,0,4,5
47,3,1,4
48,0,5,5
49,0,5,5
50,0,5,5
51,0,6,5
52,4,1,1
53,4,1,1
54,2,3,3
55,3,1,4
56,0,5,5
57,2,3,3
58,0,6,5
59,1,2,2
60,1,2,2
61,0,6,5
62,1,2,2
63,0,4,5
64,2,3,3
65,0,5,5
66,4,1,1
67,0,5,5
68,4,1,1
69,1,2,2
70,0,6,5
71,0,5,5
72,3,1,4
73,0,5,5
74,0,4,5
75,4,1,1
76,2,3,3
77,4,1,1
78,4,1,1
79,0,6,5
80,0,6,5
81,0,5,5
82,0,4,5
83,1,2,2
84,0,6,5
85,1,2,2
86,0,6,5
87,0,5,5
88,0,4,5
89,0,4,5
90,4,1,1
91,0,4,5
92,4,1,1
93,1,2,2
94,0,5,5
95,4,1,1
96,0,6,5
97,0,6,5
98,0,5,5
99,4,1,1
100,0,4,5
101,2,3,3
102,4,1,1
103,0,5,5
104,4,1,1
105,0,6,5
106,1,2,2
107,1,2,2
108,0,5,5
109,0,4,5
110,3,1,4
111,1,2,2
112,3,1,4
113,2,3,3
114,4,1,1
115,0,5,5
116,0,4,5
117,0,6,5
118,0,5,5
119,2,3,3
120,0,5,5
121,2,3,3
122,0,6,5
123,0,6,5
124,0,4,5
125,2,3,3
126,2,3,3
127,2,3,3
128,0,4,5
129,0,6,5
130,3,1,4
131,1,2,2
132,0,6,5
133,1,2,2
134,0,4,5
135,0,4,5
136,0,4,5
137,4,1,1
138,0,5,5
139,4,1,1
140,1,2,2
141,4,1,1
142,4,1,1
143,3,1,4
144,0,5,5
145,0,4,5
146,1,2,2
147,3,1,4
148,1,2,2
149,2,3,3
150,1,2,2
151,4,1,1
152,4,1,1
153,2,3,3
154,0,4,5
155,2,3,3
156,2,3,3
157,0,6,5
158,0,6,5
159,4,1,1
160,4,1,1
161,1,2,2
162,1,2,2
163,0,5,5
164,0,5,5
165,0,5,5
166,2,3,3
167,2,3,3
168,2,3,3
169,0,4,5
170,1,2,2
171,2,3,3
172,0,6,5
173,0,5,5
174,0,6,5
175,4,1,1
176,0,4,5
177,4,1,1
178,0,5,5
179,3,1,4
180,1,2,2
181,0,6,5
182,1,2,2
183,0,6,5
184,1,2,2
185,3,1,4
186,1,2,2
187,0,5,5
188,4,1,1
189,0,5,5
190,1,2,2
191,0,6,5
192,0,6,5
193,3,1,4
194,4,1,1
195,0,6,5
196,0,4,5
197,3,1,4
198,0,5,5
199,0,6,5
200,0,6,5
201,2,3,3
202,2,3,3
203,0,4,5
204,4,1,1
205,0,4,5
206,0,6,5
207,3,1,4
208,0,6,5
209,0,6,5
210,0,6,5
211,4,1,1
212,1,2,2
213,1,2,2
214,2,3,3
215,0,5,5
216,1,2,2
217,0,5,5
218,2,3,3
219,2,3,3
220,4,1,1
221,4,1,1
222,4,1,1
223,0,4,5
224,3,1,4
225,4,1,1
226,2,3,3
227,4,1,1
228,4,1,1
229,2,3,3
230,2,3,3
231,3,1,4
232,0,6,5
233,3,1,4
234,0,4,5
235,0,5,5
236,3,1,4
237,0,4,5
238,4,1,1
239,2,3,3
240,0,6,5
241,1,2,2
242,4,1,1
243,0,5,5
244,2,3,3
245,0,5,5
246,2,3,3
247,2,3,3
248,0,4,5
249,2,3,3
250,1,2,2
251,0,4,5
252,4,1,1
253,1,2,2
254,0,4,5
255,4,1,1
256,3,1,4
257,0,5,5
258,3,1,4
259,2,3,3
260,0,6,5
261,0,4,5
262,0,6,5
263,0,4,5
264,1,2,2
265,0,4,5
266,0,6,5
267,1,2,2
268,0,4,5
269,3,1,4
270,0,5,5
271,1,2,2
272,3,1,4
273,4,1,1
