index,cluster,true_label,mapped_label
0,1,1,2
1,4,4,3
2,4,5,3
3,4,6,3
4,0,3,1
5,3,6,5
6,2,2,6
7,0,3,1
8,4,5,3
9,0,3,1
10,1,1,2
11,3,6,5
12,4,4,3
13,1,1,2
14,2,2,6
15,4,5,3
16,0,3,1
17,4,5,3
18,1,1,2
19,2,2,6
20,1,1,2
21,4,5,3
22,3,5,5
23,2,2,6
24,3,4,5
25,4,4,3
26,2,2,6
27,3,6,5
28,4,4,3
29,1,1,2
30,4,4,3
31,1,1,2
32,4,5,3
33,5,1,4
34,5,1,4
35,2,1,6
36,1,1,2
37,2,2,6
38,5,1,4
39,2,2,6
40,5,1,4
41,4,5,3
42,0,3,1
43,2,2,6
44,0,3,1
45,2,2,6
46,4,4,3
47,5,1,4
48,4,5,3
49,3,5,5
50,4,5,3
51,4,6,3
52,1,1,2
53,1,1,2
54,0,3,1
55,5,1,4
56,4,5,3
57,0,3,1
58,3,6,5
59,2,2,6
60,2,2,6
61,3,6,5
62,2,2,6
63,3,4,5
64,0,3,1
65,4,5,3
66,1,1,2
67,4,5,3
68,1,1,2
69,2,2,6
70,4,6,3
71,4,5,3
72,5,1,4
73,4,5,3
74,3,4,5
75,1,1,2
76,0,3,1
77,1,1,2
78,5,1,4
79,4,6,3
80,4,6,3
81,4,5,3
82,4,4,3
83,2,2,6
84,4,6,3
85,2,2,6
86,4,6,3
87,3,5,5
88,3,4,5
89,4,4,3
90,1,1,2
91,3,4,5
92,1,1,2
93,5,1,4
94,2,2,6
95,4,5,3
96,1,1,2
97,4,6,3
98,4,6,3
99,4,5,3
100,1,1,2
101,4,4,3
102,0,3,1
103,1,1,2
104,4,5,3
105,1,1,2
106,4,6,3
107,2,2,6
108,2,2,6
109,4,5,3
110,4,4,3
111,5,1,4
112,2,2,6
113,5,1,4
114,0,3,1
115,1,1,2
116,3,5,5
117,4,4,3
118,4,6,3
119,4,5,3
120,0,3,1
121,4,5,3
122,0,3,1
123,3,6,5
124,3,6,5
125,4,4,3
126,0,3,1
127,0,3,1
128,0,3,1
129,5,1,4
130,3,4,5
131,4,6,3
132,5,1,4
133,2,2,6
134,4,6,3
135,2,2,6
136,3,4,5
137,3,4,5
138,4,4,3
139,5,1,4
140,3,5,5
141,1,1,2
142,2,2,6
143,1,1,2
144,1,1,2
145,5,1,4
146,4,5,3
147,4,4,3
148,2,2,6
149,5,1,4
150,2,2,6
151,0,3,1
152,2,2,6
153,1,1,2
154,1,1,2
155,0,3,1
156,3,4,5
157,0,3,1
158,0,3,1
159,4,6,3
160,3,6,5
161,1,1,2
162,1,1,2
163,2,2,6
164,2,2,6
165,3,5,5
166,4,5,3
167,5,1,4
168,4,5,3
169,0,3,1
170,0,3,1
171,0,3,1
172,3,4,5
173,2,2,6
174,0,3,1
175,3,6,5
176,4,5,3
177,3,6,5
178,1,1,2
179,3,4,5
180,1,1,2
181,3,5,5
182,5,1,4
183,2,2,6
184,4,6,3
185,2,2,6
186,4,6,3
187,2,2,6
188,5,1,4
189,2,2,6
190,4,5,3
191,1,1,2
192,4,5,3
193,2,2,6
194,4,6,3
195,3,6,5
196,5,1,4
197,1,1,2
198,3,6,5
199,4,4,3
200,5,1,4
201,4,5,3
202,4,6,3
203,3,6,5
204,0,3,1
205,0,3,1
206,4,4,3
207,1,1,2
208,3,4,5
209,3,6,5
210,5,1,4
211,3,6,5
212,3,6,5
213,4,6,3
214,1,1,2
215,2,2,6
216,2,2,6
217,0,3,1
218,4,5,3
219,2,2,6
220,3,5,5
221,0,3,1
222,0,3,1
223,1,1,2
224,1,1,2
225,1,1,2
226,4,4,3
227,5,1,4
228,1,1,2
229,0,3,1
230,1,1,2
231,1,1,2
232,0,3,1
233,0,3,1
234,5,1,4
235,4,6,3
236,5,1,4
237,4,4,3
238,3,5,5
239,5,1,4
240,4,4,3
241,1,1,2
242,0,3,1
243,3,6,5
244,2,2,6
245,1,1,2
246,4,5,3
247,0,3,1
248,4,5,3
249,0,3,1
250,0,3,1
251,4,4,3
252,0,3,1
253,2,2,6
254,3,4,5
255,1,1,2
256,2,2,6
257,4,4,3
258,1,1,2
259,5,1,4
260,3,5,5
261,5,1,4
262,0,3,1
263,4,6,3
264,4,4,3
265,4,6,3
266,3,4,5
267,2,2,6
268,4,4,3
269,4,6,3
270,2,2,6
271,4,4,3
272,5,1,4
273,4,5,3
274,2,2,6
275,5,1,4
276,1,1,2
