index,cluster,true_label,mapped_label
0,3,1,1
1,0,4,5
2,0,5,5
3,0,6,5
4,2,3,3
5,0,6,5
6,1,2,2
7,2,3,3
8,0,5,5
9,3,3,1
10,3,1,1
11,0,6,5
12,0,4,5
13,3,1,1
14,1,2,2
15,0,5,5
16,2,3,3
17,0,5,5
18,3,1,1
19,1,2,2
20,3,1,1
21,0,5,5
22,0,5,5
23,1,2,2
24,0,4,5
25,0,4,5
26,1,2,2
27,0,6,5
28,0,4,5
29,3,1,1
30,0,4,5
31,3,1,1
32,0,5,5
33,3,1,1
34,3,1,1
35,1,1,2
36,3,1,1
37,1,2,2
38,3,1,1
39,1,2,2
40,3,1,1
41,0,5,5
42,2,3,3
43,1,2,2
44,2,3,3
45,1,2,2
46,0,4,5
47,3,1,1
48,0,5,5
49,0,5,5
50,0,5,5
51,0,6,5
52,3,1,1
53,3,1,1
54,2,3,3
55,3,1,1
56,0,5,5
57,2,3,3
58,0,6,5
59,1,2,2
60,1,2,2
61,0,6,5
62,1,2,2
63,0,4,5
64,2,3,3
65,0,5,5
66,3,1,1
67,0,5,5
68,3,1,1
69,1,2,2
70,0,6,5
71,0,5,5
72,3,1,1
73,0,5,5
74,0,4,5
75,3,1,1
76,2,3,3
77,3,1,1
78,3,1,1
79,0,6,5
80,0,6,5
81,0,5,5
82,0,4,5
83,1,2,2
84,0,6,5
85,1,2,2
86,0,6,5
87,0,5,5
88,0,4,5
89,0,4,5
90,3,1,1
91,0,4,5
92,3,1,1
93,3,1,1
94,1,2,2
95,0,5,5
96,3,1,1
97,0,6,5
98,0,6,5
99,0,5,5
100,3,1,1
101,0,4,5
102,2,3,3
103,3,1,1
104,0,5,5
105,3,1,1
106,0,6,5
107,1,2,2
108,1,2,2
109,0,5,5
110,0,4,5
111,3,1,1
112,1,2,2
113,3,1,1
114,2,3,3
115,3,1,1
116,0,5,5
117,0,4,5
118,0,6,5
119,0,5,5
120,2,3,3
121,0,5,5
122,2,3,3
123,0,6,5
124,0,6,5
125,0,4,5
126,2,3,3
127,2,3,3
128,2,3,3
129,3,1,1
130,0,4,5
131,0,6,5
132,3,1,1
133,1,2,2
134,0,6,5
135,1,2,2
136,0,4,5
137,0,4,5
138,0,4,5
139,3,1,1
140,0,5,5
141,3,1,1
142,1,2,2
143,3,1,1
144,3,1,1
145,3,1,1
146,0,5,5
147,0,4,5
148,1,2,2
149,3,1,1
150,1,2,2
151,1,2,2
152,3,1,1
153,2,3,3
154,0,4,5
155,2,3,3
156,2,3,3
157,0,6,5
158,0,6,5
159,3,1,1
160,3,1,1
161,1,2,2
162,1,2,2
163,0,5,5
164,0,5,5
165,3,1,1
166,0,5,5
167,2,3,3
168,2,3,3
169,2,3,3
170,0,4,5
171,1,2,2
172,0,6,5
173,0,5,5
174,0,6,5
175,3,1,1
176,0,4,5
177,3,1,1
178,0,5,5
179,1,2,2
180,0,6,5
181,1,2,2
182,0,6,5
183,1,2,2
184,3,1,1
185,1,2,2
186,0,5,5
187,3,1,1
188,0,5,5
189,1,2,2
190,0,6,5
191,0,6,5
192,3,1,1
193,3,1,1
194,0,6,5
195,0,4,5
196,3,1,1
197,0,5,5
198,0,6,5
199,0,6,5
200,2,3,3
201,2,3,3
202,0,4,5
203,3,1,1
204,0,4,5
205,0,6,5
206,3,1,1
207,0,6,5
208,0,6,5
209,0,6,5
210,3,1,1
211,1,2,2
212,1,2,2
213,1,3,2
214,0,5,5
215,1,2,2
216,0,5,5
217,2,3,3
218,2,3,3
219,3,1,1
220,3,1,1
221,3,1,1
222,0,4,5
223,3,1,1
224,3,1,1
225,2,3,3
226,3,1,1
227,3,1,1
228,2,3,3
229,2,3,3
230,3,1,1
231,0,6,5
232,3,1,1
233,0,4,5
234,0,5,5
235,3,1,1
236,0,4,5
237,3,1,1
238,2,3,3
239,0,6,5
240,1,2,2
241,3,1,1
242,0,5,5
243,2,3,3
244,0,5,5
245,1,3,2
246,2,3,3
247,0,4,5
248,2,3,3
249,1,2,2
250,0,4,5
251,3,1,1
252,1,2,2
253,0,4,5
254,3,1,1
255,3,1,1
256,0,5,5
257,3,1,1
258,2,3,3
259,0,6,5
260,0,4,5
261,0,6,5
262,0,4,5
263,1,2,2
264,0,4,5
265,0,6,5
266,1,2,2
267,0,4,5
268,3,1,1
269,0,5,5
270,1,2,2
271,3,1,1
272,3,1,1
