index,cluster,true_label,mapped_label
0,2,1,3
1,5,4,4
2,5,5,4
3,5,6,4
4,0,3,6
5,1,6,1
6,4,2,5
7,0,3,6
8,5,5,4
9,0,3,6
10,2,1,3
11,1,6,1
12,5,4,4
13,2,1,3
14,4,2,5
15,5,5,4
16,0,3,6
17,5,5,4
18,2,1,3
19,4,2,5
20,2,1,3
21,5,5,4
22,1,5,1
23,4,2,5
24,1,4,1
25,5,4,4
26,4,2,5
27,1,6,1
28,5,4,4
29,2,1,3
30,5,4,4
31,2,1,3
32,5,5,4
33,3,1,2
34,3,1,2
35,4,1,5
36,2,1,3
37,4,2,5
38,3,1,2
39,4,2,5
40,3,1,2
41,5,5,4
42,0,3,6
43,4,2,5
44,0,3,6
45,4,2,5
46,5,4,4
47,3,1,2
48,5,5,4
49,1,5,1
50,5,5,4
51,5,6,4
52,2,1,3
53,2,1,3
54,0,3,6
55,3,1,2
56,5,5,4
57,0,3,6
58,1,6,1
59,4,2,5
60,4,2,5
61,1,6,1
62,4,2,5
63,1,4,1
64,0,3,6
65,5,5,4
66,2,1,3
67,5,5,4
68,2,1,3
69,4,2,5
70,5,6,4
71,5,5,4
72,3,1,2
73,5,5,4
74,1,4,1
75,2,1,3
76,0,3,6
77,2,1,3
78,2,1,3
79,5,6,4
80,5,6,4
81,5,5,4
82,5,4,4
83,4,2,5
84,5,6,4
85,4,2,5
86,5,6,4
87,5,5,4
88,1,4,1
89,5,4,4
90,2,1,3
91,1,4,1
92,2,1,3
93,3,1,2
94,4,2,5
95,5,5,4
96,2,1,3
97,5,6,4
98,5,6,4
99,5,5,4
100,2,1,3
101,5,4,4
102,0,3,6
103,2,1,3
104,5,5,4
105,2,1,3
106,5,6,4
107,4,2,5
108,4,2,5
109,5,5,4
110,5,4,4
111,3,1,2
112,4,2,5
113,3,1,2
114,0,3,6
115,2,1,3
116,1,5,1
117,5,4,4
118,5,6,4
119,5,5,4
120,0,3,6
121,5,5,4
122,0,3,6
123,1,6,1
124,1,6,1
125,5,4,4
126,0,3,6
127,0,3,6
128,0,3,6
129,3,1,2
130,1,4,1
131,1,6,1
132,3,1,2
133,4,2,5
134,5,6,4
135,4,2,5
136,1,4,1
137,1,4,1
138,5,4,4
139,2,1,3
140,1,5,1
141,2,1,3
142,4,2,5
143,2,1,3
144,2,1,3
145,3,1,2
146,5,5,4
147,5,4,4
148,4,2,5
149,3,1,2
150,4,2,5
151,0,3,6
152,4,2,5
153,2,1,3
154,2,1,3
155,0,3,6
156,1,4,1
157,0,3,6
158,0,3,6
159,5,6,4
160,1,6,1
161,2,1,3
162,2,1,3
163,4,2,5
164,4,2,5
165,1,5,1
166,5,5,4
167,3,1,2
168,5,5,4
169,0,3,6
170,0,3,6
171,0,3,6
172,1,4,1
173,4,2,5
174,0,3,6
175,1,6,1
176,5,5,4
177,1,6,1
178,2,1,3
179,5,4,4
180,2,1,3
181,1,5,1
182,3,1,2
183,4,2,5
184,5,6,4
185,4,2,5
186,5,6,4
187,4,2,5
188,3,1,2
189,4,2,5
190,5,5,4
191,2,1,3
192,5,5,4
193,4,2,5
194,5,6,4
195,1,6,1
196,3,1,2
197,2,1,3
198,1,6,1
199,5,4,4
200,3,1,2
201,5,5,4
202,5,6,4
203,1,6,1
204,0,3,6
205,0,3,6
206,5,4,4
207,2,1,3
208,1,4,1
209,1,6,1
210,3,1,2
211,1,6,1
212,1,6,1
213,5,6,4
214,2,1,3
215,4,2,5
216,4,2,5
217,0,3,6
218,5,5,4
219,4,2,5
220,1,5,1
221,0,3,6
222,0,3,6
223,2,1,3
224,2,1,3
225,2,1,3
226,5,4,4
227,3,1,2
228,2,1,3
229,0,3,6
230,2,1,3
231,2,1,3
232,0,3,6
233,0,3,6
234,3,1,2
235,5,6,4
236,3,1,2
237,5,4,4
238,1,5,1
239,3,1,2
240,5,4,4
241,2,1,3
242,0,3,6
243,1,6,1
244,4,2,5
245,2,1,3
246,5,5,4
247,0,3,6
248,5,5,4
249,0,3,6
250,0,3,6
251,5,4,4
252,0,3,6
253,4,2,5
254,1,4,1
255,2,1,3
256,4,2,5
257,5,4,4
258,2,1,3
259,3,1,2
260,1,5,1
261,3,1,2
262,0,3,6
263,5,6,4
264,5,4,4
265,5,6,4
266,1,4,1
267,4,2,5
268,5,4,4
269,5,6,4
270,4,2,5
271,5,4,4
272,3,1,2
273,5,5,4
274,4,2,5
275,3,1,2
276,2,1,3
