index,cluster,true_label,mapped_label
0,0,1,2
1,3,4,6
2,3,5,6
3,3,6,6
4,5,3,4
5,4,6,3
6,1,2,1
7,5,3,4
8,3,5,6
9,2,3,5
10,0,1,2
11,4,6,3
12,3,4,6
13,0,1,2
14,1,2,1
15,3,5,6
16,5,3,4
17,3,5,6
18,0,1,2
19,1,2,1
20,0,1,2
21,3,5,6
22,3,5,6
23,1,2,1
24,3,4,6
25,3,4,6
26,1,2,1
27,4,6,3
28,3,4,6
29,0,1,2
30,3,4,6
31,0,1,2
32,3,5,6
33,2,1,5
34,2,1,5
35,0,1,2
36,0,1,2
37,1,2,1
38,2,1,5
39,1,2,1
40,2,1,5
41,3,5,6
42,5,3,4
43,1,2,1
44,5,3,4
45,1,2,1
46,3,4,6
47,2,1,5
48,3,5,6
49,3,5,6
50,3,5,6
51,3,6,6
52,0,1,2
53,0,1,2
54,5,3,4
55,2,1,5
56,3,5,6
57,5,3,4
58,4,6,3
59,1,2,1
60,1,2,1
61,4,6,3
62,1,2,1
63,3,4,6
64,5,3,4
65,3,5,6
66,0,1,2
67,3,5,6
68,0,1,2
69,1,2,1
70,3,6,6
71,3,5,6
72,2,1,5
73,3,5,6
74,3,4,6
75,0,1,2
76,5,3,4
77,0,1,2
78,2,1,5
79,3,6,6
80,3,6,6
81,3,5,6
82,3,4,6
83,1,2,1
84,3,6,6
85,1,2,1
86,3,6,6
87,3,5,6
88,4,4,3
89,3,4,6
90,0,1,2
91,4,4,3
92,2,1,5
93,2,1,5
94,1,2,1
95,3,5,6
96,0,1,2
97,3,6,6
98,3,6,6
99,3,5,6
100,0,1,2
101,3,4,6
102,2,3,5
103,0,1,2
104,3,5,6
105,0,1,2
106,3,6,6
107,1,2,1
108,1,2,1
109,3,5,6
110,3,4,6
111,2,1,5
112,1,2,1
113,2,1,5
114,5,3,4
115,0,1,2
116,3,5,6
117,3,4,6
118,3,6,6
119,3,5,6
120,5,3,4
121,3,5,6
122,5,3,4
123,4,6,3
124,4,6,3
125,3,4,6
126,5,3,4
127,2,3,5
128,5,3,4
129,2,1,5
130,4,4,3
131,3,6,6
132,2,1,5
133,1,2,1
134,3,6,6
135,1,2,1
136,4,4,3
137,3,4,6
138,3,4,6
139,2,1,5
140,4,5,3
141,0,1,2
142,1,2,1
143,0,1,2
144,0,1,2
145,2,1,5
146,3,5,6
147,3,4,6
148,1,2,1
149,2,1,5
150,1,2,1
151,2,3,5
152,1,2,1
153,0,1,2
154,0,1,2
155,5,3,4
156,4,4,3
157,5,3,4
158,5,3,4
159,3,6,6
160,3,6,6
161,0,1,2
162,0,1,2
163,1,2,1
164,1,2,1
165,3,5,6
166,3,5,6
167,2,1,5
168,3,5,6
169,5,3,4
170,5,3,4
171,5,3,4
172,3,4,6
173,1,2,1
174,2,3,5
175,4,6,3
176,3,5,6
177,3,6,6
178,0,1,2
179,3,4,6
180,0,1,2
181,4,5,3
182,2,1,5
183,1,2,1
184,3,6,6
185,1,2,1
186,3,6,6
187,1,2,1
188,0,1,2
189,1,2,1
190,3,5,6
191,0,1,2
192,3,5,6
193,1,2,1
194,3,6,6
195,4,6,3
196,2,1,5
197,0,1,2
198,4,6,3
199,3,4,6
200,2,1,5
201,3,5,6
202,3,6,6
203,4,6,3
204,5,3,4
205,2,3,5
206,3,4,6
207,0,1,2
208,4,4,3
209,4,6,3
210,2,1,5
211,4,6,3
212,4,6,3
213,3,6,6
214,0,1,2
215,1,2,1
216,1,2,1
217,5,3,4
218,3,5,6
219,1,2,1
220,4,5,3
221,5,3,4
222,2,3,5
223,0,1,2
224,0,1,2
225,0,1,2
226,3,4,6
227,2,1,5
228,0,1,2
229,5,3,4
230,0,1,2
231,0,1,2
232,5,3,4
233,5,3,4
234,2,1,5
235,3,6,6
236,2,1,5
237,3,4,6
238,4,5,3
239,2,1,5
240,3,4,6
241,0,1,2
242,5,3,4
243,4,6,3
244,1,2,1
245,0,1,2
246,3,5,6
247,5,3,4
248,3,5,6
249,5,3,4
250,2,3,5
251,3,4,6
252,5,3,4
253,1,2,1
254,4,4,3
255,0,1,2
256,1,2,1
257,3,4,6
258,0,1,2
259,2,1,5
260,3,5,6
261,2,1,5
262,5,3,4
263,3,6,6
264,3,4,6
265,3,6,6
266,4,4,3
267,1,2,1
268,3,4,6
269,3,6,6
270,1,2,1
271,3,4,6
272,2,1,5
273,3,5,6
274,1,2,1
275,2,1,5
276,0,1,2
