index,cluster,true_label,mapped_label
0,4,1,3
1,0,4,6
2,0,5,6
3,0,6,6
4,5,3,4
5,1,6,5
6,3,2,1
7,5,3,4
8,0,5,6
9,5,3,4
10,4,1,3
11,1,6,5
12,0,4,6
13,4,1,3
14,3,2,1
15,0,5,6
16,5,3,4
17,0,5,6
18,4,1,3
19,3,2,1
20,4,1,3
21,0,5,6
22,1,5,5
23,3,2,1
24,1,4,5
25,0,4,6
26,3,2,1
27,1,6,5
28,0,4,6
29,4,1,3
30,0,4,6
31,4,1,3
32,0,5,6
33,2,1,2
34,2,1,2
35,4,1,3
36,4,1,3
37,3,2,1
38,2,1,2
39,3,2,1
40,2,1,2
41,0,5,6
42,5,3,4
43,3,2,1
44,5,3,4
45,3,2,1
46,0,4,6
47,2,1,2
48,0,5,6
49,0,5,6
50,0,5,6
51,0,6,6
52,4,1,3
53,4,1,3
54,5,3,4
55,2,1,2
56,0,5,6
57,5,3,4
58,1,6,5
59,3,2,1
60,3,2,1
61,1,6,5
62,3,2,1
63,1,4,5
64,5,3,4
65,0,5,6
66,4,1,3
67,0,5,6
68,4,1,3
69,3,2,1
70,0,6,6
71,0,5,6
72,2,1,2
73,0,5,6
74,1,4,5
75,4,1,3
76,5,3,4
77,4,1,3
78,2,1,2
79,0,6,6
80,0,6,6
81,0,5,6
82,0,4,6
83,3,2,1
84,0,6,6
85,3,2,1
86,0,6,6
87,0,5,6
88,1,4,5
89,0,4,6
90,4,1,3
91,1,4,5
92,2,1,2
93,2,1,2
94,3,2,1
95,0,5,6
96,4,1,3
97,0,6,6
98,0,6,6
99,0,5,6
100,4,1,3
101,0,4,6
102,5,3,4
103,4,1,3
104,0,5,6
105,4,1,3
106,0,6,6
107,3,2,1
108,3,2,1
109,0,5,6
110,0,4,6
111,2,1,2
112,1,2,5
113,2,1,2
114,5,3,4
115,4,1,3
116,0,5,6
117,0,4,6
118,0,6,6
119,0,5,6
120,5,3,4
121,0,5,6
122,5,3,4
123,1,6,5
124,1,6,5
125,0,4,6
126,5,3,4
127,5,3,4
128,5,3,4
129,2,1,2
130,1,4,5
131,0,6,6
132,2,1,2
133,3,2,1
134,0,6,6
135,3,2,1
136,1,4,5
137,1,4,5
138,0,4,6
139,2,1,2
140,1,5,5
141,4,1,3
142,3,2,1
143,4,1,3
144,4,1,3
145,2,1,2
146,0,5,6
147,0,4,6
148,3,2,1
149,2,1,2
150,3,2,1
151,5,3,4
152,3,2,1
153,4,1,3
154,4,1,3
155,5,3,4
156,1,4,5
157,5,3,4
158,5,3,4
159,0,6,6
160,0,6,6
161,4,1,3
162,4,1,3
163,3,2,1
164,3,2,1
165,1,5,5
166,0,5,6
167,2,1,2
168,0,5,6
169,5,3,4
170,5,3,4
171,5,3,4
172,1,4,5
173,3,2,1
174,5,3,4
175,1,6,5
176,0,5,6
177,1,6,5
178,4,1,3
179,0,4,6
180,4,1,3
181,1,5,5
182,2,1,2
183,3,2,1
184,0,6,6
185,3,2,1
186,0,6,6
187,3,2,1
188,2,1,2
189,3,2,1
190,0,5,6
191,4,1,3
192,0,5,6
193,3,2,1
194,0,6,6
195,1,6,5
196,2,1,2
197,4,1,3
198,1,6,5
199,0,4,6
200,2,1,2
201,0,5,6
202,0,6,6
203,1,6,5
204,5,3,4
205,5,3,4
206,0,4,6
207,4,1,3
208,1,4,5
209,1,6,5
210,2,1,2
211,1,6,5
212,1,6,5
213,0,6,6
214,4,1,3
215,3,2,1
216,3,2,1
217,4,3,3
218,0,5,6
219,3,2,1
220,1,5,5
221,5,3,4
222,5,3,4
223,4,1,3
224,4,1,3
225,4,1,3
226,0,4,6
227,2,1,2
228,4,1,3
229,5,3,4
230,4,1,3
231,4,1,3
232,5,3,4
233,5,3,4
234,2,1,2
235,0,6,6
236,2,1,2
237,0,4,6
238,1,5,5
239,2,1,2
240,0,4,6
241,4,1,3
242,5,3,4
243,1,6,5
244,3,2,1
245,4,1,3
246,0,5,6
247,5,3,4
248,0,5,6
249,5,3,4
250,5,3,4
251,0,4,6
252,5,3,4
253,3,2,1
254,1,4,5
255,4,1,3
256,3,2,1
257,0,4,6
258,4,1,3
259,2,1,2
260,1,5,5
261,2,1,2
262,5,3,4
263,0,6,6
264,0,4,6
265,0,6,6
266,1,4,5
267,3,2,1
268,0,4,6
269,0,6,6
270,3,2,1
271,0,4,6
272,2,1,2
273,0,5,6
274,3,2,1
275,2,1,2
276,4,1,3
