index,cluster,true_label,mapped_label
0,4,1,1
1,1,4,5
2,1,5,5
3,1,6,5
4,0,3,3
5,1,6,5
6,2,2,2
7,0,3,3
8,1,5,5
9,0,3,3
10,4,1,1
11,1,6,5
12,1,4,5
13,4,1,1
14,2,2,2
15,1,5,5
16,0,3,3
17,1,5,5
18,4,1,1
19,2,2,2
20,4,1,1
21,1,5,5
22,1,5,5
23,2,2,2
24,1,4,5
25,1,4,5
26,2,2,2
27,1,6,5
28,1,4,5
29,4,1,1
30,1,4,5
31,4,1,1
32,1,5,5
33,3,1,4
34,3,1,4
35,2,1,2
36,4,1,1
37,2,2,2
38,3,1,4
39,2,2,2
40,3,1,4
41,1,5,5
42,0,3,3
43,2,2,2
44,0,3,3
45,2,2,2
46,1,4,5
47,3,1,4
48,1,5,5
49,1,5,5
50,1,5,5
51,1,6,5
52,4,1,1
53,4,1,1
54,0,3,3
55,3,1,4
56,1,5,5
57,0,3,3
58,1,6,5
59,2,2,2
60,2,2,2
61,1,6,5
62,2,2,2
63,1,4,5
64,0,3,3
65,1,5,5
66,4,1,1
67,1,5,5
68,4,1,1
69,2,2,2
70,1,6,5
71,1,5,5
72,3,1,4
73,1,5,5
74,1,4,5
75,4,1,1
76,0,3,3
77,4,1,1
78,4,1,1
79,1,6,5
80,1,6,5
81,1,5,5
82,1,4,5
83,2,2,2
84,1,6,5
85,2,2,2
86,1,6,5
87,1,5,5
88,1,4,5
89,1,4,5
90,4,1,1
91,1,4,5
92,4,1,1
93,3,1,4
94,2,2,2
95,1,5,5
96,4,1,1
97,1,6,5
98,1,6,5
99,1,5,5
100,4,1,1
101,1,4,5
102,0,3,3
103,4,1,1
104,1,5,5
105,4,1,1
106,1,6,5
107,2,2,2
108,2,2,2
109,1,5,5
110,1,4,5
111,3,1,4
112,2,2,2
113,3,1,4
114,0,3,3
115,4,1,1
116,1,5,5
117,1,4,5
118,1,6,5
119,1,5,5
120,0,3,3
121,1,5,5
122,0,3,3
123,1,6,5
124,1,6,5
125,1,4,5
126,0,3,3
127,0,3,3
128,0,3,3
129,3,1,4
130,1,4,5
131,1,6,5
132,3,1,4
133,2,2,2
134,1,6,5
135,2,2,2
136,1,4,5
137,1,4,5
138,1,4,5
139,4,1,1
140,1,5,5
141,4,1,1
142,2,2,2
143,4,1,1
144,4,1,1
145,3,1,4
146,1,5,5
147,1,4,5
148,2,2,2
149,3,1,4
150,2,2,2
151,0,3,3
152,2,2,2
153,4,1,1
154,4,1,1
155,0,3,3
156,1,4,5
157,0,3,3
158,0,3,3
159,1,6,5
160,1,6,5
161,4,1,1
162,4,1,1
163,2,2,2
164,2,2,2
165,1,5,5
166,1,5,5
167,3,1,4
168,1,5,5
169,0,3,3
170,0,3,3
171,0,3,3
172,1,4,5
173,2,2,2
174,0,3,3
175,1,6,5
176,1,5,5
177,1,6,5
178,4,1,1
179,1,4,5
180,4,1,1
181,1,5,5
182,3,1,4
183,2,2,2
184,1,6,5
185,2,2,2
186,1,6,5
187,2,2,2
188,3,1,4
189,2,2,2
190,1,5,5
191,4,1,1
192,1,5,5
193,2,2,2
194,1,6,5
195,1,6,5
196,3,1,4
197,4,1,1
198,1,6,5
199,1,4,5
200,3,1,4
201,1,5,5
202,1,6,5
203,1,6,5
204,0,3,3
205,0,3,3
206,1,4,5
207,4,1,1
208,1,4,5
209,1,6,5
210,3,1,4
211,1,6,5
212,1,6,5
213,1,6,5
214,4,1,1
215,2,2,2
216,2,2,2
217,0,3,3
218,1,5,5
219,2,2,2
220,1,5,5
221,0,3,3
222,0,3,3
223,4,1,1
224,4,1,1
225,4,1,1
226,1,4,5
227,3,1,4
228,4,1,1
229,0,3,3
230,4,1,1
231,4,1,1
232,0,3,3
233,0,3,3
234,3,1,4
235,1,6,5
236,3,1,4
237,1,4,5
238,1,5,5
239,3,1,4
240,1,4,5
241,4,1,1
242,0,3,3
243,1,6,5
244,2,2,2
245,4,1,1
246,1,5,5
247,0,3,3
248,1,5,5
249,0,3,3
250,0,3,3
251,1,4,5
252,0,3,3
253,2,2,2
254,1,4,5
255,4,1,1
256,2,2,2
257,1,4,5
258,4,1,1
259,3,1,4
260,1,5,5
261,3,1,4
262,0,3,3
263,1,6,5
264,1,4,5
265,1,6,5
266,1,4,5
267,2,2,2
268,1,4,5
269,1,6,5
270,2,2,2
271,1,4,5
272,3,1,4
273,1,5,5
274,2,2,2
275,3,1,4
276,4,1,1
