index,cluster,true_label,mapped_label
0,1,1,5
1,2,4,2
2,2,5,2
3,2,6,2
4,0,3,1
5,5,6,4
6,3,2,3
7,0,3,1
8,2,5,2
9,0,3,1
10,1,1,5
11,5,6,4
12,2,4,2
13,1,1,5
14,3,2,3
15,2,5,2
16,0,3,1
17,2,5,2
18,1,1,5
19,3,2,3
20,1,1,5
21,2,5,2
22,2,5,2
23,3,2,3
24,5,4,4
25,2,4,2
26,3,2,3
27,5,6,4
28,2,4,2
29,1,1,5
30,2,4,2
31,1,1,5
32,2,5,2
33,4,1,6
34,4,1,6
35,1,1,5
36,1,1,5
37,3,2,3
38,4,1,6
39,3,2,3
40,4,1,6
41,2,5,2
42,0,3,1
43,3,2,3
44,0,3,1
45,3,2,3
46,2,4,2
47,4,1,6
48,2,5,2
49,2,5,2
50,2,5,2
51,2,6,2
52,1,1,5
53,1,1,5
54,0,3,1
55,4,1,6
56,2,5,2
57,0,3,1
58,5,6,4
59,3,2,3
60,3,2,3
61,5,6,4
62,3,2,3
63,5,4,4
64,0,3,1
65,2,5,2
66,1,1,5
67,2,5,2
68,1,1,5
69,3,2,3
70,2,6,2
71,2,5,2
72,4,1,6
73,2,5,2
74,2,4,2
75,1,1,5
76,0,3,1
77,1,1,5
78,4,1,6
79,2,6,2
80,2,6,2
81,2,5,2
82,2,4,2
83,3,2,3
84,2,6,2
85,3,2,3
86,2,6,2
87,2,5,2
88,5,4,4
89,2,4,2
90,1,1,5
91,5,4,4
92,4,1,6
93,4,1,6
94,3,2,3
95,2,5,2
96,1,1,5
97,2,6,2
98,2,6,2
99,2,5,2
100,1,1,5
101,2,4,2
102,0,3,1
103,1,1,5
104,2,5,2
105,1,1,5
106,2,6,2
107,3,2,3
108,3,2,3
109,2,5,2
110,2,4,2
111,4,1,6
112,5,2,4
113,4,1,6
114,0,3,1
115,1,1,5
116,2,5,2
117,2,4,2
118,2,6,2
119,2,5,2
120,0,3,1
121,2,5,2
122,0,3,1
123,5,6,4
124,5,6,4
125,2,4,2
126,0,3,1
127,0,3,1
128,0,3,1
129,4,1,6
130,5,4,4
131,2,6,2
132,4,1,6
133,3,2,3
134,2,6,2
135,3,2,3
136,5,4,4
137,2,4,2
138,2,4,2
139,4,1,6
140,5,5,4
141,1,1,5
142,3,2,3
143,1,1,5
144,1,1,5
145,4,1,6
146,2,5,2
147,2,4,2
148,3,2,3
149,4,1,6
150,3,2,3
151,0,3,1
152,3,2,3
153,1,1,5
154,1,1,5
155,0,3,1
156,5,4,4
157,0,3,1
158,0,3,1
159,2,6,2
160,2,6,2
161,1,1,5
162,1,1,5
163,3,2,3
164,3,2,3
165,2,5,2
166,2,5,2
167,4,1,6
168,2,5,2
169,0,3,1
170,0,3,1
171,0,3,1
172,5,4,4
173,3,2,3
174,0,3,1
175,5,6,4
176,2,5,2
177,5,6,4
178,1,1,5
179,2,4,2
180,1,1,5
181,5,5,4
182,4,1,6
183,3,2,3
184,2,6,2
185,3,2,3
186,2,6,2
187,3,2,3
188,4,1,6
189,3,2,3
190,2,5,2
191,1,1,5
192,2,5,2
193,3,2,3
194,2,6,2
195,5,6,4
196,4,1,6
197,1,1,5
198,5,6,4
199,2,4,2
200,4,1,6
201,2,5,2
202,2,6,2
203,5,6,4
204,0,3,1
205,0,3,1
206,2,4,2
207,1,1,5
208,5,4,4
209,5,6,4
210,4,1,6
211,5,6,4
212,5,6,4
213,2,6,2
214,1,1,5
215,3,2,3
216,3,2,3
217,1,3,5
218,2,5,2
219,3,2,3
220,5,5,4
221,0,3,1
222,0,3,1
223,1,1,5
224,1,1,5
225,1,1,5
226,2,4,2
227,4,1,6
228,1,1,5
229,0,3,1
230,1,1,5
231,1,1,5
232,0,3,1
233,0,3,1
234,4,1,6
235,2,6,2
236,4,1,6
237,2,4,2
238,5,5,4
239,4,1,6
240,2,4,2
241,1,1,5
242,0,3,1
243,5,6,4
244,3,2,3
245,1,1,5
246,2,5,2
247,0,3,1
248,2,5,2
249,0,3,1
250,0,3,1
251,2,4,2
252,0,3,1
253,3,2,3
254,5,4,4
255,1,1,5
256,3,2,3
257,2,4,2
258,1,1,5
259,4,1,6
260,2,5,2
261,4,1,6
262,0,3,1
263,2,6,2
264,2,4,2
265,2,6,2
266,5,4,4
267,3,2,3
268,2,4,2
269,2,6,2
270,3,2,3
271,2,4,2
272,4,1,6
273,2,5,2
274,3,2,3
275,4,1,6
276,1,1,5
