index,cluster,true_label,mapped_label
0,4,1,1
1,2,4,5
2,2,5,5
3,2,6,5
4,0,3,3
5,2,6,5
6,1,2,2
7,0,3,3
8,2,5,5
9,0,3,3
10,4,1,1
11,2,6,5
12,2,4,5
13,4,1,1
14,1,2,2
15,2,5,5
16,0,3,3
17,2,5,5
18,4,1,1
19,1,2,2
20,4,1,1
21,2,5,5
22,2,5,5
23,1,2,2
24,2,4,5
25,2,4,5
26,1,2,2
27,2,6,5
28,2,4,5
29,4,1,1
30,2,4,5
31,4,1,1
32,2,5,5
33,3,1,4
34,3,1,4
35,1,1,2
36,4,1,1
37,1,2,2
38,3,1,4
39,1,2,2
40,3,1,4
41,2,5,5
42,0,3,3
43,1,2,2
44,0,3,3
45,1,2,2
46,2,4,5
47,3,1,4
48,2,5,5
49,2,5,5
50,2,5,5
51,2,6,5
52,4,1,1
53,4,1,1
54,0,3,3
55,3,1,4
56,2,5,5
57,0,3,3
58,2,6,5
59,1,2,2
60,1,2,2
61,2,6,5
62,1,2,2
63,2,4,5
64,0,3,3
65,2,5,5
66,4,1,1
67,2,5,5
68,4,1,1
69,1,2,2
70,2,6,5
71,2,5,5
72,3,1,4
73,2,5,5
74,2,4,5
75,4,1,1
76,0,3,3
77,4,1,1
78,4,1,1
79,2,6,5
80,2,6,5
81,2,5,5
82,2,4,5
83,1,2,2
84,2,6,5
85,1,2,2
86,2,6,5
87,2,5,5
88,2,4,5
89,2,4,5
90,4,1,1
91,2,4,5
92,4,1,1
93,3,1,4
94,1,2,2
95,2,5,5
96,4,1,1
97,2,6,5
98,2,6,5
99,2,5,5
100,4,1,1
101,2,4,5
102,0,3,3
103,4,1,1
104,2,5,5
105,4,1,1
106,2,6,5
107,1,2,2
108,1,2,2
109,2,5,5
110,2,4,5
111,3,1,4
112,1,2,2
113,3,1,4
114,0,3,3
115,4,1,1
116,2,5,5
117,2,4,5
118,2,6,5
119,2,5,5
120,0,3,3
121,2,5,5
122,0,3,3
123,2,6,5
124,2,6,5
125,2,4,5
126,0,3,3
127,0,3,3
128,0,3,3
129,3,1,4
130,2,4,5
131,2,6,5
132,3,1,4
133,1,2,2
134,2,6,5
135,1,2,2
136,2,4,5
137,2,4,5
138,2,4,5
139,4,1,1
140,2,5,5
141,4,1,1
142,1,2,2
143,4,1,1
144,4,1,1
145,3,1,4
146,2,5,5
147,2,4,5
148,1,2,2
149,3,1,4
150,1,2,2
151,0,3,3
152,1,2,2
153,4,1,1
154,4,1,1
155,0,3,3
156,2,4,5
157,0,3,3
158,0,3,3
159,2,6,5
160,2,6,5
161,4,1,1
162,4,1,1
163,1,2,2
164,1,2,2
165,2,5,5
166,2,5,5
167,3,1,4
168,2,5,5
169,0,3,3
170,0,3,3
171,0,3,3
172,2,4,5
173,1,2,2
174,0,3,3
175,2,6,5
176,2,5,5
177,2,6,5
178,4,1,1
179,2,4,5
180,4,1,1
181,2,5,5
182,3,1,4
183,1,2,2
184,2,6,5
185,1,2,2
186,2,6,5
187,1,2,2
188,3,1,4
189,1,2,2
190,2,5,5
191,4,1,1
192,2,5,5
193,1,2,2
194,2,6,5
195,2,6,5
196,3,1,4
197,4,1,1
198,2,6,5
199,2,4,5
200,3,1,4
201,2,5,5
202,2,6,5
203,2,6,5
204,0,3,3
205,0,3,3
206,2,4,5
207,4,1,1
208,2,4,5
209,2,6,5
210,3,1,4
211,2,6,5
212,2,6,5
213,2,6,5
214,4,1,1
215,1,2,2
216,1,2,2
217,0,3,3
218,2,5,5
219,1,2,2
220,2,5,5
221,0,3,3
222,0,3,3
223,4,1,1
224,4,1,1
225,4,1,1
226,2,4,5
227,3,1,4
228,4,1,1
229,0,3,3
230,4,1,1
231,4,1,1
232,0,3,3
233,0,3,3
234,3,1,4
235,2,6,5
236,3,1,4
237,2,4,5
238,2,5,5
239,3,1,4
240,2,4,5
241,4,1,1
242,0,3,3
243,2,6,5
244,1,2,2
245,4,1,1
246,2,5,5
247,0,3,3
248,2,5,5
249,0,3,3
250,0,3,3
251,2,4,5
252,0,3,3
253,1,2,2
254,2,4,5
255,4,1,1
256,1,2,2
257,2,4,5
258,4,1,1
259,3,1,4
260,2,5,5
261,3,1,4
262,0,3,3
263,2,6,5
264,2,4,5
265,2,6,5
266,2,4,5
267,1,2,2
268,2,4,5
269,2,6,5
270,1,2,2
271,2,4,5
272,3,1,4
273,2,5,5
274,1,2,2
275,3,1,4
276,4,1,1
