index,cluster,true_label,mapped_label
0,0,1,6
1,5,4,4
2,5,5,4
3,5,6,4
4,4,3,5
5,1,6,2
6,2,2,1
7,4,3,5
8,5,5,4
9,4,3,5
10,0,1,6
11,1,6,2
12,5,4,4
13,0,1,6
14,2,2,1
15,5,5,4
16,4,3,5
17,5,5,4
18,0,1,6
19,2,2,1
20,0,1,6
21,5,5,4
22,1,5,2
23,2,2,1
24,1,4,2
25,5,4,4
26,2,2,1
27,1,6,2
28,5,4,4
29,0,1,6
30,5,4,4
31,0,1,6
32,5,5,4
33,3,1,3
34,3,1,3
35,2,1,1
36,0,1,6
37,2,2,1
38,3,1,3
39,2,2,1
40,3,1,3
41,5,5,4
42,4,3,5
43,2,2,1
44,4,3,5
45,2,2,1
46,5,4,4
47,3,1,3
48,5,5,4
49,1,5,2
50,5,5,4
51,5,6,4
52,0,1,6
53,0,1,6
54,4,3,5
55,3,1,3
56,5,5,4
57,4,3,5
58,1,6,2
59,2,2,1
60,2,2,1
61,1,6,2
62,2,2,1
63,1,4,2
64,4,3,5
65,5,5,4
66,0,1,6
67,5,5,4
68,0,1,6
69,2,2,1
70,5,6,4
71,5,5,4
72,3,1,3
73,5,5,4
74,1,4,2
75,0,1,6
76,4,3,5
77,0,1,6
78,0,1,6
79,5,6,4
80,5,6,4
81,5,5,4
82,5,4,4
83,2,2,1
84,5,6,4
85,2,2,1
86,5,6,4
87,1,5,2
88,1,4,2
89,5,4,4
90,0,1,6
91,1,4,2
92,0,1,6
93,3,1,3
94,2,2,1
95,5,5,4
96,0,1,6
97,5,6,4
98,5,6,4
99,5,5,4
100,0,1,6
101,5,4,4
102,4,3,5
103,0,1,6
104,5,5,4
105,0,1,6
106,5,6,4
107,2,2,1
108,2,2,1
109,5,5,4
110,5,4,4
111,3,1,3
112,2,2,1
113,3,1,3
114,4,3,5
115,0,1,6
116,1,5,2
117,5,4,4
118,5,6,4
119,5,5,4
120,4,3,5
121,5,5,4
122,4,3,5
123,1,6,2
124,1,6,2
125,5,4,4
126,4,3,5
127,4,3,5
128,4,3,5
129,3,1,3
130,1,4,2
131,1,6,2
132,3,1,3
133,2,2,1
134,5,6,4
135,2,2,1
136,1,4,2
137,1,4,2
138,5,4,4
139,0,1,6
140,1,5,2
141,0,1,6
142,2,2,1
143,0,1,6
144,0,1,6
145,3,1,3
146,5,5,4
147,5,4,4
148,2,2,1
149,3,1,3
150,2,2,1
151,4,3,5
152,2,2,1
153,0,1,6
154,0,1,6
155,4,3,5
156,1,4,2
157,4,3,5
158,4,3,5
159,5,6,4
160,1,6,2
161,0,1,6
162,0,1,6
163,2,2,1
164,2,2,1
165,1,5,2
166,5,5,4
167,3,1,3
168,5,5,4
169,4,3,5
170,4,3,5
171,4,3,5
172,1,4,2
173,2,2,1
174,4,3,5
175,1,6,2
176,5,5,4
177,1,6,2
178,0,1,6
179,5,4,4
180,0,1,6
181,1,5,2
182,3,1,3
183,2,2,1
184,5,6,4
185,2,2,1
186,5,6,4
187,2,2,1
188,3,1,3
189,2,2,1
190,5,5,4
191,0,1,6
192,5,5,4
193,2,2,1
194,5,6,4
195,1,6,2
196,3,1,3
197,0,1,6
198,1,6,2
199,5,4,4
200,3,1,3
201,5,5,4
202,5,6,4
203,1,6,2
204,4,3,5
205,4,3,5
206,5,4,4
207,0,1,6
208,1,4,2
209,1,6,2
210,3,1,3
211,1,6,2
212,1,6,2
213,5,6,4
214,0,1,6
215,2,2,1
216,2,2,1
217,4,3,5
218,5,5,4
219,2,2,1
220,1,5,2
221,4,3,5
222,4,3,5
223,0,1,6
224,0,1,6
225,0,1,6
226,5,4,4
227,3,1,3
228,0,1,6
229,4,3,5
230,0,1,6
231,0,1,6
232,4,3,5
233,4,3,5
234,3,1,3
235,5,6,4
236,3,1,3
237,5,4,4
238,1,5,2
239,3,1,3
240,5,4,4
241,0,1,6
242,4,3,5
243,1,6,2
244,2,2,1
245,0,1,6
246,5,5,4
247,4,3,5
248,5,5,4
249,4,3,5
250,4,3,5
251,5,4,4
252,4,3,5
253,2,2,1
254,1,4,2
255,0,1,6
256,2,2,1
257,5,4,4
258,0,1,6
259,3,1,3
260,1,5,2
261,3,1,3
262,4,3,5
263,5,6,4
264,5,4,4
265,5,6,4
266,1,4,2
267,2,2,1
268,5,4,4
269,5,6,4
270,2,2,1
271,5,4,4
272,3,1,3
273,5,5,4
274,2,2,1
275,3,1,3
276,0,1,6
