index,cluster,true_label,mapped_label
0,2,1,1
1,0,4,5
2,0,5,5
3,0,6,5
4,2,3,1
5,0,6,5
6,1,2,2
7,2,3,1
8,0,5,5
9,2,3,1
10,2,1,1
11,0,6,5
12,0,4,5
13,2,1,1
14,1,2,2
15,0,5,5
16,2,3,1
17,0,5,5
18,2,1,1
19,1,2,2
20,2,1,1
21,0,5,5
22,0,5,5
23,1,2,2
24,0,4,5
25,0,4,5
26,1,2,2
27,0,6,5
28,0,4,5
29,2,1,1
30,0,4,5
31,2,1,1
32,0,5,5
33,2,1,1
34,2,1,1
35,1,1,2
36,2,1,1
37,1,2,2
38,2,1,1
39,1,2,2
40,2,1,1
41,0,5,5
42,2,3,1
43,1,2,2
44,2,3,1
45,1,2,2
46,0,4,5
47,2,1,1
48,0,5,5
49,0,5,5
50,0,5,5
51,0,6,5
52,2,1,1
53,2,1,1
54,2,3,1
55,2,1,1
56,0,5,5
57,2,3,1
58,0,6,5
59,1,2,2
60,1,2,2
61,0,6,5
62,1,2,2
63,0,4,5
64,2,3,1
65,0,5,5
66,2,1,1
67,0,5,5
68,2,1,1
69,1,2,2
70,0,6,5
71,0,5,5
72,2,1,1
73,0,5,5
74,0,4,5
75,2,1,1
76,2,3,1
77,2,1,1
78,2,1,1
79,0,6,5
80,0,6,5
81,0,5,5
82,0,4,5
83,1,2,2
84,0,6,5
85,1,2,2
86,0,6,5
87,0,5,5
88,0,4,5
89,0,4,5
90,2,1,1
91,0,4,5
92,2,1,1
93,2,1,1
94,1,2,2
95,0,5,5
96,2,1,1
97,0,6,5
98,0,6,5
99,0,5,5
100,2,1,1
101,0,4,5
102,2,3,1
103,2,1,1
104,0,5,5
105,2,1,1
106,0,6,5
107,1,2,2
108,1,2,2
109,0,5,5
110,0,4,5
111,2,1,1
112,1,2,2
113,2,1,1
114,2,3,1
115,2,1,1
116,0,5,5
117,0,4,5
118,0,6,5
119,0,5,5
120,2,3,1
121,0,5,5
122,2,3,1
123,0,6,5
124,0,6,5
125,0,4,5
126,2,3,1
127,2,3,1
128,2,3,1
129,2,1,1
130,0,4,5
131,0,6,5
132,2,1,1
133,1,2,2
134,0,6,5
135,1,2,2
136,0,4,5
137,0,4,5
138,0,4,5
139,2,1,1
140,0,5,5
141,2,1,1
142,1,2,2
143,2,1,1
144,2,1,1
145,2,1,1
146,0,5,5
147,0,4,5
148,1,2,2
149,2,1,1
150,1,2,2
151,2,3,1
152,1,2,2
153,2,1,1
154,2,1,1
155,2,3,1
156,0,4,5
157,2,3,1
158,2,3,1
159,0,6,5
160,0,6,5
161,2,1,1
162,2,1,1
163,1,2,2
164,1,2,2
165,0,5,5
166,0,5,5
167,2,1,1
168,0,5,5
169,2,3,1
170,2,3,1
171,2,3,1
172,0,4,5
173,1,2,2
174,2,3,1
175,0,6,5
176,0,5,5
177,0,6,5
178,2,1,1
179,0,4,5
180,2,1,1
181,0,5,5
182,2,1,1
183,1,2,2
184,0,6,5
185,1,2,2
186,0,6,5
187,1,2,2
188,2,1,1
189,1,2,2
190,0,5,5
191,2,1,1
192,0,5,5
193,1,2,2
194,0,6,5
195,0,6,5
196,2,1,1
197,2,1,1
198,0,6,5
199,0,4,5
200,2,1,1
201,0,5,5
202,0,6,5
203,0,6,5
204,2,3,1
205,2,3,1
206,0,4,5
207,2,1,1
208,0,4,5
209,0,6,5
210,2,1,1
211,0,6,5
212,0,6,5
213,0,6,5
214,2,1,1
215,1,2,2
216,1,2,2
217,2,3,1
218,0,5,5
219,1,2,2
220,0,5,5
221,2,3,1
222,2,3,1
223,2,1,1
224,2,1,1
225,2,1,1
226,0,4,5
227,2,1,1
228,2,1,1
229,2,3,1
230,2,1,1
231,2,1,1
232,2,3,1
233,2,3,1
234,2,1,1
235,0,6,5
236,2,1,1
237,0,4,5
238,0,5,5
239,2,1,1
240,0,4,5
241,2,1,1
242,2,3,1
243,0,6,5
244,1,2,2
245,2,1,1
246,0,5,5
247,2,3,1
248,0,5,5
249,2,3,1
250,2,3,1
251,0,4,5
252,2,3,1
253,1,2,2
254,0,4,5
255,2,1,1
256,1,2,2
257,0,4,5
258,2,1,1
259,2,1,1
260,0,5,5
261,2,1,1
262,2,3,1
263,0,6,5
264,0,4,5
265,0,6,5
266,0,4,5
267,1,2,2
268,0,4,5
269,0,6,5
270,1,2,2
271,0,4,5
272,2,1,1
273,0,5,5
274,1,2,2
275,2,1,1
276,2,1,1
